,caption,pos_sims,neg_sims,url,score
21,a stop sign in the window of a restaurant,0.3909322344945841,0.47404657358304314,http://static.flickr.com/4013/4579973666_cdfeed0bea.jpg,-0.08311433908845905
22,a pink door in front of a window,0.5370241841440861,0.5747844399477813,http://static.flickr.com/5202/5240563731_f0483ee98c.jpg,-0.03776025580369513
23,several workers are washing windows in front of a tall skyscraper,0.353116222908519,0.5534273652519874,http://static.flickr.com/3229/3008493937_03f3ae2d6b.jpg,-0.20031114234346842
24,the front window of a newspaper press in manchester,0.40382483040938905,0.42680376920468527,http://static.flickr.com/180/419173015_1291318013.jpg,-0.022978938795296222
25,window boxes and plants in norwich,0.31964509114762274,0.5275458924555215,http://static.flickr.com/3430/3861758617_f7672ff70e.jpg,-0.20790080130789879
26,the stained glass windows in the church,0.4638984529338598,0.4223162008952101,http://static.flickr.com/5260/5388527338_e6e3fd50aa.jpg,0.04158225203864968
27,an old building with windows and shutters on the front,0.48113915941243274,0.4775833985500065,http://static.flickr.com/2216/2278536358_ae2b916a41.jpg,0.0035557608624262604
28,reflection in a shop window with a clock tower in the background,0.4054019502710811,0.5568044825489915,http://static.flickr.com/2648/3922753078_e97ed9ba96.jpg,-0.1514025322779104
29,the view out my bedroom window on the top floor of the building in front of my room,0.4659906233103282,0.5096494473234445,http://static.flickr.com/2099/2338629595_37615d005b.jpg,-0.043658824013116326
30,the window in the living room looks out at the neighbor's yard and a dog,0.45753324930631134,0.43662960800346645,http://static.flickr.com/1077/804916889_816fb990ca.jpg,0.02090364130284489
31,a building with a light shining from it's windows,0.5139552780331887,0.4398928113733101,http://static.flickr.com/1068/1473467041_0a8339067b.jpg,0.07406246665987865
32,a stained glass window in the church,0.542689723407133,0.496794451258025,http://static.flickr.com/4031/4444713436_fc1ec3febf.jpg,0.045895272149107935
33,a carnation in a flower pot in the window,0.4246280140104324,0.5905702918957073,http://static.flickr.com/4074/4927275916_ce5434fc97.jpg,-0.16594227788527494
34,a green circle window on a wall,0.6050546137651435,0.5680241085423001,http://static.flickr.com/3224/2941069029_69a602daff.jpg,0.037030505222843346
35,a building with windows in the middle of the sky,0.4534196262548043,0.4898981483299415,http://static.flickr.com/210/492303232_91bf2f4f39.jpg,-0.03647852207513719
36,a person sitting at a dining table in front of a window,0.45131866536597937,0.5057531309133161,http://static.flickr.com/3201/2845133339_e287a59377.jpg,-0.05443446554733672
37,the window in the room has plates on it,0.554257851985546,0.5420263007685531,http://static.flickr.com/3192/2869543967_470c13d17a.jpg,0.01223155121699293
38,a small lantern is on a window sill,0.5050204717048589,0.4793352150223452,http://static.flickr.com/4057/4629878811_23d21cb512.jpg,0.025685256682513646
39,the sunset through the windows of an apartment building in wellington,0.38795669408628236,0.41295779098507807,http://static.flickr.com/26/99552097_003eeb9adf.jpg,-0.025001096898795705
40,a cat is sleeping in a window on a sunny day,0.40887803186538146,0.4149465519299033,http://static.flickr.com/3342/3663182035_8c864bd7ca.jpg,-0.006068520064521854
41,a dog that is sitting inside of a glass window,0.5196154400759301,0.5258586618870917,http://static.flickr.com/3193/2432992835_03b7417dc5.jpg,-0.006243221811161659
42,a church stained glass window with images of jesus and the children,0.4222734457382199,0.4401286811989246,http://static.flickr.com/2657/4008176569_720f0697e7.jpg,-0.01785523546070472
43,"the shoes are in the window, the glass is reflecting it",0.43997326631768735,0.5110594653449309,http://static.flickr.com/3136/2626206594_293354da9b.jpg,-0.0710861990272435
44,two cats on a window sill staring at the camera,0.3212341881670029,0.36066973037646616,http://static.flickr.com/5245/5315258905_396e28fc32.jpg,-0.03943554220946327
45,the stained glass windows in the matthias cathedral,0.39228338811724683,0.37818418433814416,http://static.flickr.com/128/319868725_bd0b6764f1.jpg,0.014099203779102676
46,a window opens revealing a view of the golden gate bridge,0.4361364241587826,0.5124877362294161,http://static.flickr.com/3149/2752687488_4f755a3de9.jpg,-0.0763513120706335
47,a large stained glass window with golden stars on it and a ceiling made out of wood,0.4755951719975931,0.5138942964639951,http://static.flickr.com/3208/3068130638_2cbda2e64a.jpg,-0.03829912446640199
48,a window in a house,0.6747299424604696,0.6110321404177639,http://static.flickr.com/2048/2745555947_5d080ee8db.jpg,0.0636978020427057
49,a building with two windows and a sign in the window reads it is a very old place,0.3960598558780126,0.46174182756295545,http://static.flickr.com/2512/3706580052_98b13d5f9f.jpg,-0.06568197168494283
50,a beautiful glass tile in the window on an old building on a rainy day,0.5398855593563121,0.49685189376546074,http://static.flickr.com/3156/3023248662_f430c07be0.jpg,0.04303366559085137
51,a picture taken from a bus window that shows the reflection of a man in the window,0.36816262102746583,0.510495662549021,http://static.flickr.com/3318/3590442720_914c8854ee.jpg,-0.14233304152155518
52,two windows in a red wall,0.6065174573306765,0.559269790964704,http://static.flickr.com/3083/3219713657_7fc0826084.jpg,0.04724766636597255
53,the view from a window in the kitchen of a house in italy,0.4476309450750421,0.48874007450627754,http://static.flickr.com/3177/2622867974_f638e901c5.jpg,-0.04110912943123546
54,a room with a desk and two windows,0.45476715046427385,0.4970568300849043,http://static.flickr.com/107/368819800_2f29699066.jpg,-0.04228967962063046
55,the window is open and the wall has an image of a woman,0.6113599497649304,0.5896700578334716,http://static.flickr.com/44/115818123_bb49601d44.jpg,0.02168989193145876
56,the stain glass window in st luke church,0.4458858247632056,0.39849509453256343,http://static.flickr.com/4069/4223958429_8381b402f8.jpg,0.047390730230642164
57,a small room with a bed and a window,0.5055960619160164,0.5245414321652887,http://static.flickr.com/3379/3664007932_d485f1bfd0.jpg,-0.018945370249272342
58,"someone is silhouetted through a window, with a hand behind it",0.5041901431189648,0.5508884554142486,http://static.flickr.com/2570/4019770919_ed569c1644.jpg,-0.04669831229528376
59,cat looking out the window of a car at dusk,0.39077810616487507,0.4337126857260026,http://static.flickr.com/2378/2258482019_9695fe161c.jpg,-0.042934579561127506
60,two cats in the kitchen window sill,0.37051700183415925,0.38035875712388373,http://static.flickr.com/3294/2834834504_6989744e54.jpg,-0.009841755289724474
61,the house is in place with the light fixture and window over the second floor,0.44829899894995934,0.4388061557785095,http://static.flickr.com/3029/2826210650_8ea1b7d932.jpg,0.009492843171449827
62,two white roses seen through a rainy window,0.4765648338704977,0.5025400355016372,http://static.flickr.com/5083/5335877155_df12f10ba7.jpg,-0.025975201631139477
63,stained glass on a wall in a store window at the hotel,0.5107427583287402,0.514603522953074,http://static.flickr.com/2369/2341577222_58d9ef92a5.jpg,-0.0038607646243338234
64,the computer desk is under the window and needs to be replaced by the computer,0.32637489376004986,0.3303759613535309,http://static.flickr.com/4115/4927947732_066111cfb7.jpg,-0.004001067593481067
65,"the front door to a building in downtown, with an original window and sign",0.4467653960413444,0.4978596910822217,http://static.flickr.com/81/241957796_87fef76cd3.jpg,-0.05109429504087731
66,the house with the white trim on the windows and shutters on the door is for sale,0.3813493344987623,0.34174692573290194,http://static.flickr.com/2135/1524768093_c4a21cb44a.jpg,0.03960240876586035
67,a cat sits in a window of a house in wales,0.3913188850911276,0.4362695514897146,http://static.flickr.com/3336/3199372814_78792e61c4.jpg,-0.04495066639858697
68,the view from a bus window in shanghai,0.33730455354652567,0.5145097135590088,http://static.flickr.com/4141/4826934234_5039245b78.jpg,-0.1772051600124831
69,a stained glass window in the cathedral at washington university,0.45777843522092543,0.4303949796902431,http://static.flickr.com/1347/1270449642_664cd0c99d.jpg,0.027383455530682332
70,"stained glass windows in the entryway of a house in st petersburg, ga",0.4514844905402387,0.4380090722255911,http://static.flickr.com/5177/5449944630_3b9696d841.jpg,0.013475418314647603
71,"an old, blue and white tile wall with a cat in the window",0.5215296878156718,0.5188077002612013,http://static.flickr.com/142/368327698_75051d53fc.jpg,0.0027219875544705063
72,a woman sitting on a train looking out of the window,0.3082973585979394,0.44328898818261053,http://static.flickr.com/2288/2276881625_c9c9d75ee7.jpg,-0.13499162958467115
73,a cat sitting in a window sill next to snow,0.407243708487457,0.4594724577976305,http://static.flickr.com/179/407276959_80fdbda146.jpg,-0.05222874931017352
74,a stained glass window in the church at night,0.49596779386681017,0.4601649823066912,http://static.flickr.com/2164/2253218371_4897cff83e.jpg,0.035802811560119
75,a reflection in a bus window,0.449235943596177,0.4823900025191447,http://static.flickr.com/88/234295131_874b834cf1.jpg,-0.03315405892296769
76,a three tiered cake sitting on a table in front of a window,0.43926527044136016,0.4682097659047679,http://static.flickr.com/3490/3261634160_b2bc3f1407.jpg,-0.02894449546340777
77,an inside view of the window under the sliding glass,0.6023543304363269,0.5231699585950826,http://static.flickr.com/4026/4275492081_b5d322496b.jpg,0.07918437184124427
78,the building has plants in the window and flowers,0.3961124429659908,0.6808747866434662,http://static.flickr.com/3117/2791612632_9baf522c4c.jpg,-0.28476234367747544
79,"a view from a bus window, looking up at a very tall building near madison",0.3387991090889287,0.4896884819045348,http://static.flickr.com/46/155372857_fac8c1e92d.jpg,-0.1508893728156061
80,"the window of an old, run down building with a tree in the foreground",0.500153170089973,0.5490067340743331,http://static.flickr.com/3466/3271843261_114a108981.jpg,-0.04885356398436014
81,a tree near the window,0.5378615613951442,0.6199521785329373,http://static.flickr.com/4070/4665463345_baafb7cb34.jpg,-0.08209061713779309
82,the small pot of flowers is sitting on the window sill,0.40245400765039085,0.5859048090524999,http://static.flickr.com/98/205480485_f2e5faa6f2.jpg,-0.183450801402109
83,a stained glass window in a catholic church,0.5091125292533725,0.4696158733309866,http://static.flickr.com/4142/4894736070_f2a3be1d7e.jpg,0.03949665592238588
84,the light in the window reflects the pink and blue of the petals,0.47389737784651426,0.5274518058327211,http://static.flickr.com/24/97220935_03a70fd574.jpg,-0.053554427986206854
85,"an old, crumbling white building with a blue window and a red brick chimney near the ocean",0.37683459922028817,0.3760563008245998,http://static.flickr.com/3281/3066422628_dd4c32e517.jpg,0.0007782983956883816
86,two birds are in a cage near a large window,0.3970212085266044,0.41101876677319626,http://static.flickr.com/4145/4967275489_7f2deff39c.jpg,-0.013997558246591879
87,an outside window with a view of the street,0.6022033939472348,0.7069121728255008,http://static.flickr.com/2120/1896749321_a522d8af21.jpg,-0.10470877887826602
88,a kitchen area with stainless steel appliances and large window,0.4631923063925789,0.42959532230545777,http://static.flickr.com/4074/4860464244_9256fa561c.jpg,0.03359698408712114
89,"a living room with couches, chairs and a large window",0.5204776864470224,0.5802414170914393,http://static.flickr.com/4035/4419560279_fd7442bceb.jpg,-0.05976373064441687
90,cat looking out the window at some plants,0.40917600683672356,0.6064298997993385,http://static.flickr.com/3251/2745600036_5297109472.jpg,-0.19725389296261492
91,the reflection in the windows of a building at one point in the day,0.4213678958092255,0.41774780288959273,http://static.flickr.com/32/58090970_f42d804e56.jpg,0.003620092919632778
92,a close up view of the colorful glass panels of a stained glass window in the east end,0.5036472387280121,0.5099346792993245,http://static.flickr.com/2072/1840345802_d3e00587c1.jpg,-0.006287440571312364
93,two people in a car seat looking out the window,0.33043296591933397,0.47213663029696284,http://static.flickr.com/2654/4024809113_0c3cb2ab59.jpg,-0.14170366437762888
94,the sign in the window of a dance shop that has been open since 2006,0.2805096889487193,0.43753839807505035,http://static.flickr.com/4022/4416317182_3ccef2cff2.jpg,-0.15702870912633105
95,the glass window has no reflection and the houseplants are still around it,0.5207552071411004,0.5862527981322219,http://static.flickr.com/1374/1041016670_6bc61b595e.jpg,-0.06549759099112151
96,an ancient window in the rock wall of the castle,0.47063889780289214,0.4677590193515481,http://static.flickr.com/58/170833656_9cfaf11029.jpg,0.00287987845134402
97,two young girls sitting in a window looking out into the camera,0.35992186842978047,0.5117596496466575,http://static.flickr.com/1166/555221864_2ab52b4af6.jpg,-0.15183778121687708
98,an insect crawling through the windows in our house,0.4251746765456767,0.39414536040852083,http://static.flickr.com/2135/2053379128_78a012fd0c.jpg,0.03102931613715587
99,blue bottles in a window sill on a house,0.48333779379162917,0.4750715987431837,http://static.flickr.com/2664/4019600605_b8e39a7a94.jpg,0.008266195048445446
100,"white cat sitting in grass, looking out the window",0.3933781558991872,0.4766678940586681,http://static.flickr.com/3168/2755256955_a627178980.jpg,-0.08328973815948093
101,a stained glass window in the old parish,0.49247738380956824,0.4545519942272324,http://static.flickr.com/3133/2758544574_36de2cf68d.jpg,0.03792538958233582
102,the window in the stained glass chapel,0.5417810303408461,0.5348073611616648,http://static.flickr.com/3098/2476522982_9cbfb073de.jpg,0.006973669179181297
103,a boy sits in front of a store window with a poster of an indian train on it,0.3418446298475993,0.4584609002836868,http://static.flickr.com/5082/5228701544_6f9170aab1.jpg,-0.11661627043608752
104,an artisan bicycle made from shells in a shop window,0.3202891771638475,0.42873745807109737,http://static.flickr.com/2610/3707769271_4c513d0abe.jpg,-0.10844828090724984
105,a sunny room with lots of windows,0.559258149683559,0.541030800757411,http://static.flickr.com/1192/1472681508_abf5160d83.jpg,0.01822734892614808
106,the rose window in the nave,0.4073992868692535,0.41182466756824926,http://static.flickr.com/1096/560699158_dfdd5e1b16.jpg,-0.0044253806989957845
107,a window in the tower,0.5726471217143663,0.5986171027515976,http://static.flickr.com/32/56057468_a5ae057d3d.jpg,-0.02596998103723136
108,the stained glass in our church window at christ's cross,0.44276892478005303,0.40575860355830656,http://static.flickr.com/3311/3475586230_ed68b99e14.jpg,0.03701032122174647
109,a train going down the tracks from a window,0.43486940477716063,0.47808576361203764,http://static.flickr.com/5009/5358081065_5c3a3b408e.jpg,-0.04321635883487701
110,the stained glass windows in the church,0.4638273266122847,0.4223088415960402,http://static.flickr.com/4033/4717381174_183540f3eb.jpg,0.0415184850162445
111,a young deer looks out the window of an rv,0.3355977148964983,0.47691193223151684,http://static.flickr.com/2549/4113651066_f48e33d626.jpg,-0.14131421733501853
112,a glass window with personal wishes attached in it,0.5814247911265114,0.5581136976633757,http://static.flickr.com/3143/2888539443_852174468b.jpg,0.023311093463135646
113,"a storm cloud looming over the city, seen from my window at work",0.3683327631586584,0.46773198375077696,http://static.flickr.com/4071/4477684294_9e7b84a4d1.jpg,-0.09939922059211853
114,a flower in a pot sitting outside of a window,0.4334141855982443,0.6350836450623455,http://static.flickr.com/3158/2759798854_e3af170892.jpg,-0.2016694594641012
115,the building with the door and windows in,0.4767009288813639,0.4790879789291852,http://static.flickr.com/1070/592851461_8fdf59de29.jpg,-0.002387050047821304
116,broken glass sitting on top of a floor next to a window,0.570155495619438,0.47323613233834133,http://static.flickr.com/2367/2198891104_459019e0e5.jpg,0.09691936328109668
117,a cat looks out the window while sitting,0.3819438260799268,0.5152560940246154,http://static.flickr.com/2317/2245805543_b179be483d.jpg,-0.1333122679446886
118,a woman's head sitting by a window on the side,0.3847095665560206,0.45770555176604827,http://static.flickr.com/3511/4006629888_ae6033e990.jpg,-0.07299598521002765
119,the staining stained glass window in our church,0.4626691712448525,0.42158410796968504,http://static.flickr.com/4007/4542742811_a6a2514580.jpg,0.04108506327516748
120,a balcony and window in the old west town building,0.4362580484171376,0.5525809734590585,http://static.flickr.com/1020/1407289563_078feb7754.jpg,-0.11632292504192093
121,the window display in my kitchen with a couple of christmas lights,0.48161768380794456,0.5674410167603751,http://static.flickr.com/3014/2298493989_9aab01c7f6.jpg,-0.0858233329524305
122,an interesting stained glass window in the cathedral,0.4565559339994862,0.46824051583649956,http://static.flickr.com/4034/4327110168_d4ea10d22d.jpg,-0.011684581837013375
123,the view from a car window from the backseat on interstate in california,0.291037696102782,0.39441946807392486,http://static.flickr.com/3043/2832136799_34c640e0ac.jpg,-0.10338177197114284
124,chalk drawing on the ground near a window that says'it's a house,0.45307979783241414,0.46000747989403135,http://static.flickr.com/3147/3038206690_eb47e99990.jpg,-0.006927682061617202
125,an abandoned window with a view of the ocean,0.5578959735887928,0.5323493262050354,http://static.flickr.com/3497/4083200190_64085b5863.jpg,0.025546647383757448
126,pot racks over the window in a kitchen,0.3834904217888892,0.4478826362130663,http://static.flickr.com/53/149914429_c32d9a782f.jpg,-0.06439221442417709
127,a woman sits in an arm chair looking out a window,0.39547239317999267,0.4904332463427555,http://static.flickr.com/2058/2223975726_aa8032e40d.jpg,-0.09496085316276281
128,the leaves on the windowsill are all over,0.4234627342504269,0.5099898381328668,http://static.flickr.com/3126/3095797765_fcfff974af.jpg,-0.08652710388243989
129,a dummy dressed in a window,0.4075137781949396,0.5507091592816421,http://static.flickr.com/3045/2295172977_5df5fb6c92.jpg,-0.1431953810867025
130,a butterfly that has landed in my kitchen window,0.4129900636212441,0.4213098311486505,http://static.flickr.com/6122/5992855630_7cebc9e145.jpg,-0.00831976752740643
131,some buildings with many windows and the sky in front of them,0.4656048062010824,0.5298703361677894,http://static.flickr.com/5241/5371839222_7d09500232.jpg,-0.06426552996670704
132,books sit in the window at the corner of the building,0.3840336660872097,0.5000006088959201,http://static.flickr.com/1362/1477549786_4fa1fe451b.jpg,-0.11596694280871045
133,a dog rests on a patio in front of a shop window in old montreal,0.3026875612528215,0.4034581146520708,http://static.flickr.com/30/44333952_6b5a3feaad.jpg,-0.10077055339924934
134,a glass window in a room with a view,0.7303530655431917,0.6097251170103368,http://static.flickr.com/3423/3721661167_1295944725.jpg,0.12062794853285486
135,the small christmas tree is set up in front of a window with red lights,0.3766364793019611,0.5319702322384744,http://static.flickr.com/2408/2134176054_35db7c66fb.jpg,-0.1553337529365133
136,two reclining chairs in a room with windows,0.4176123035438104,0.4626521121125127,http://static.flickr.com/3136/3038890810_2f367b3c47.jpg,-0.04503980856870232
137,"a stained glass window in the anglican church in manchester, england",0.43084171774599417,0.4237684722045521,http://static.flickr.com/1426/1000287888_b007973dab.jpg,0.007073245541442064
138,an old building with multiple windows and no lights,0.5509736848575483,0.43654951524932983,http://static.flickr.com/3421/3980995885_82fc70d811.jpg,0.11442416960821844
139,the view from the train window in prague,0.33941575888255265,0.45519550304058864,http://static.flickr.com/66/179671136_db2a8ef44b.jpg,-0.11577974415803599
140,giraffe in window with the sun setting over downtown,0.3733708005982231,0.43133155978078963,http://static.flickr.com/13/13776391_82e95902bf.jpg,-0.057960759182566546
141,the window in the lobby at the hotel,0.490212067196158,0.6009941972584667,http://static.flickr.com/3657/3420479591_a35bcab689.jpg,-0.11078213006230869
142,the view from a house window overlooking the ocean,0.46136857005130494,0.48001271235513215,http://static.flickr.com/2478/3647896816_3a394199b3.jpg,-0.018644142303827216
143,a toddler laying on a bed in front of a window,0.45492426293326055,0.5956314899268796,http://static.flickr.com/3047/2548326749_689a2c2f62.jpg,-0.1407072269936191
144,a dog looking out of the window in the car,0.31444291087722714,0.48192597001862314,http://static.flickr.com/3024/2348623389_7e7fa6fe64.jpg,-0.167483059141396
145,a bird perched on a window ledge outside,0.4310209973779307,0.45770281555058434,http://static.flickr.com/4123/4746031208_0d57cf98d3.jpg,-0.026681818172653637
146,a small white gecko is seen through the window,0.45692371314785635,0.528590447594694,http://static.flickr.com/2325/2257558558_fe3597707c.jpg,-0.07166673444683763
147,the stained glass windows in cologne cathedral,0.4043790779499449,0.3656742926461178,http://static.flickr.com/1411/1472560602_4ed5056e40.jpg,0.038704785303827094
148,a large window that looks out at the trees from above,0.5735132244278827,0.5659801925007356,http://static.flickr.com/5173/5388744491_1567478924.jpg,0.007533031927147049
149,a reflection of the buildings in the windows is seen from the sidewalk,0.41333065512487716,0.4905333993463236,http://static.flickr.com/2227/2239361243_c51e6df6ac.jpg,-0.07720274422144646
150,a man standing behind a window next to a person holding his finger up,0.40139824020482184,0.5681507265098072,http://static.flickr.com/2694/4494147744_8839df7bfe.jpg,-0.1667524863049854
151,the sun is shining in from behind a building with some siding and a window,0.5157870900702166,0.42450832564633934,http://static.flickr.com/3282/2902508497_35f9760e98.jpg,0.09127876442387728
152,a group of young girls pose in front of a window,0.37981865245414903,0.6614903745489539,http://static.flickr.com/4140/4771728274_ff6ea5c231.jpg,-0.28167172209480484
153,a little girl is sitting by the window,0.38479887011610253,0.5781818581651513,http://static.flickr.com/4030/4708438027_97ee82a0da.jpg,-0.1933829880490488
154,a woman in a plastic vest holding a window,0.5132587125597426,0.588170825495449,http://static.flickr.com/3236/2949049840_b47c1cf39c.jpg,-0.07491211293570632
155,the view out of the window in the tower of st nicholas's cathedral,0.39373687600729806,0.4797543069787912,http://static.flickr.com/225/550282936_c5822a87fb.jpg,-0.08601743097149311
156,a set of three stained glass windows in a church,0.4424372074942415,0.45632791664224187,http://static.flickr.com/198/482443601_bd1d54ab01.jpg,-0.01389070914800039
157,"an airplane wing, as seen through the window with fluffy white clouds",0.4306915716127182,0.41540827155940807,http://static.flickr.com/2187/1628791596_3419f2c119.jpg,0.015283300053310134
158,broken windows and the sky above them,0.5001005227638602,0.45481113757132796,http://static.flickr.com/3646/3648256663_44daf2b038.jpg,0.04528938519253223
159,the house in front of our house was completely destroyed by lightning the windows were missing from the roof,0.3437547180892797,0.24254655331000027,http://static.flickr.com/3207/2908209588_f522afac9f.jpg,0.10120816477927944
160,three green bottles in front of the window,0.4668891797679416,0.4725894513650685,http://static.flickr.com/146/390756138_72f0300291.jpg,-0.005700271597126938
161,the kitty sleeping in the window,0.42672485137276267,0.46793504373174444,http://static.flickr.com/2257/2589599193_72e049188c.jpg,-0.04121019235898177
162,"the famous stained glass window in st violberg, prague, czech",0.3667944381342236,0.3863769906557198,http://static.flickr.com/3435/3706919568_d08029a819.jpg,-0.01958255252149621
163,a large stained glass window at the university of applied materials building in sydney,0.4686175659509779,0.45689218012137406,http://static.flickr.com/3144/2582174486_7298b86c27.jpg,0.011725385829603863
164,stained glass window inside the cathedral in paris,0.4319461949182601,0.4127092544968657,http://static.flickr.com/2201/2099564145_0890e38bc8.jpg,0.0192369404213944
165,the view out the window of the plane above clouds,0.3579176552105877,0.38822688459393595,http://static.flickr.com/117/267147763_11fe38eb7b.jpg,-0.030309229383348235
166,the view out the airplane window of clouds over the ocean,0.3442190659506254,0.39289013353583374,http://static.flickr.com/1239/1268601721_c1135b33aa.jpg,-0.04867106758520834
167,a view out the window of a house in the snow,0.45134086310792687,0.4942605208387864,http://static.flickr.com/2181/2204324506_ebed9ffac9.jpg,-0.04291965773085954
168,a window with a sign saying wiener on it,0.44433799968202214,0.5215855561662293,http://static.flickr.com/4049/4617446269_693bd229e0.jpg,-0.07724755648420711
169,a room that had a window on the far side and windows in the front,0.5414345600668822,0.5077235059777669,http://static.flickr.com/29/44144587_6dbffcda33.jpg,0.03371105408911523
170,red beacon with a window and round porthole in it,0.466910147644961,0.46983572568022014,http://static.flickr.com/35/64401438_e053cbf0c4.jpg,-0.002925578035259113
171,"the model ship is in a glass case, as seen through a window",0.46836444265035315,0.44501793336983364,http://static.flickr.com/2572/4116961678_b04b7ee420.jpg,0.023346509280519512
172,a house with multiple levels of windows and many windows,0.48161842170147046,0.5025424139206016,http://static.flickr.com/2263/2234920146_ac61511aa9.jpg,-0.02092399221913116
173,the light from a stained glass window shines on the walls in a chapel,0.5066956979070832,0.4466299439608767,http://static.flickr.com/28/94805798_6b104ec078.jpg,0.06006575394620656
174,a view of the ocean through a window in the master bedroom,0.45797845884464494,0.4657985575562393,http://static.flickr.com/3130/2548397353_049209a0e4.jpg,-0.007820098711594337
175,a photo of an artwork piece in a window with many building visible,0.44458263871562054,0.5602298528588803,http://static.flickr.com/2732/4196654280_87d44667e2.jpg,-0.11564721414325974
176,the large stained glass window in the church,0.4853179550770743,0.4467262665011981,http://static.flickr.com/1424/5146905146_9089aeb3a6.jpg,0.03859168857587619
177,the window display for some sort of theatre in san francisco,0.41787120417284485,0.607303139657114,http://static.flickr.com/1375/1399397169_a588a9cf7e.jpg,-0.18943193548426918
178,a dress in the window of the show at the mall,0.34656763330410434,0.5597889323829535,http://static.flickr.com/2335/2095918470_cb41f8a1eb.jpg,-0.21322129907884912
179,colorful glass ornaments in a shop window,0.48449454950683896,0.5739527115703886,http://static.flickr.com/3420/3980631128_753c6d7112.jpg,-0.08945816206354967
180,a man sits in a taxi and looks out the window,0.2594634864010287,0.36342205497974,http://static.flickr.com/2526/3971222967_534fe4938b.jpg,-0.10395856857871133
181,the view out the window of our bedroom in our house,0.5008131593116151,0.4879885822922306,http://static.flickr.com/3175/2365569582_fa79d87141.jpg,0.012824577019384498
182,a very pretty house with windows,0.5402714743048467,0.5944439593692907,https://i.pinimg.com/736x/54/cb/14/54cb14be4bdc41add599a06bbb477b86--stucco-paint-exterior-paint.jpg,-0.054172485064444054
183,"a building that has multiple stories, with two windows, and cars parked outside the building",0.3535346071335471,0.4393310186567592,https://confuzzledom.files.wordpress.com/2013/04/dscn2656.jpg?w=685&h=514,-0.0857964115232121
184,two men are opening the windows of their house with window cleaning equipment,0.43341520988790533,0.6030667216860581,https://static1.squarespace.com/static/531e5ec2e4b02c4ce263c44c/t/56dcf351746fb9f1142679d7/1457320793914/manhandling+the+window?format=750w,-0.1696515117981528
