caption,url
sketch of taj mahal mahal indian temple,https://us.123rf.com/450wm/hypnocreative/hypnocreative1912/hypnocreative191200033/134860890-drawing-sketch-illustration-of-taj-mahal-the-famous-monument-in-india.jpg?ver=6
"the taj mahal, mausoleum and mausoleums are depicted in a painted cabinet with elaborate decorations in gold",https://www.ewbankauctions.co.uk/catalog_images/auction//large/13094-3_15.jpg
the taj mahal suite features wooden furniture,https://ihpl.b-cdn.net/pictures/hotel/hotelgalleryn/the-imperial-hotel-new-delhi-58374.jpg
a beautiful building with an image of the taj mahal tower,https://slideplayer.com/slide/12697487/76/images/5/Symmetry+exists+in+architecture+all+around+the+world.jpg
"the sun rises over the taj mahal, located in rajasthan",https://www.discoverimages.com/p/251/india-water-carrying-water-pot-foggy-morning-sun-15235874.jpg
"a group of women taking pictures in front of the taj mahal, unesco unesco monument site, agra,",https://images.robertharding.com/preview/RM/RH/HORIZONTAL/1218-331.jpg
"the famous taj mahal building, also called red fort it was built in the 18th century and is located",https://image.shutterstock.com/image-photo/silhouette-walls-famous-red-fort-600w-532278907.jpg
"the taj mahal, the mausoleum built in the 19th century",http://travel.resourcemagonline.com/wp-content/uploads/2018/06/G5C0309-3-1024x683.jpg
the taj mahal in evening with flowers and trees around,https://img5.goodfon.com/wallpaper/nbig/f/91/taj-mahal-agra-india-tadzh-makhal-agra-indiia-mechet-mavzole.jpg
taj mahal art print,"https://ih1.redbubble.net/image.558258533.3423/aps,504x498,small,transparent-pad,600x600,f8f8f8.u1.jpg"
"person and person in front of the taj mahal, a monument on the yamuna river",https://images.squarespace-cdn.com/content/v1/5009f54ec4aada605f55e859/1515552037427-IEKPHBDA87B22W7R7XSB/ke17ZwdGBToddI8pDm48kCEFq_oazn5De8mJpwkPItR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0rQeu_A0VlcGJEiWdfSJ_zWJPyccyhLsRqCQ7hBhEQ354ieVp43wRU5I-IbiR8JdvA/DSCN0162.jpg?format=500w
"the taj mahal palace hotel and boats in mumbai, maharashtra",https://www.superprof.co.uk/blog/wp-content/uploads/2018/08/The-Taj-Mahal-Palace-Hotel-by-iamrawat-700x465.jpg
tourists wearing face masks in front of the taj mahal,https://images.assettype.com/freepressjournal%2F2020-03%2Fb2d846c6-4a3e-46de-8ce2-d874d6a679a0%2FTaj_mahal.jpg?w=1200
the taj mahal mausoleum with its reflection in the water,https://assets.puzzlefactory.pl/puzzle/180/531/original.jpg
a room at the taj mahal hotel in udaim,https://imgcld.yatra.com/ytimages/image/upload/t_hotel_tg_details_seo/v1485937677/Domestic%20Hotels/Hotels_Jaipur/The%20Raj%20Palace%20Grand%20Heritage%20Hotel/Historical_room.jpg
"the taj mahal, agra agra the name is written in arabic inscriptions on the background of a crumpled paper",https://thumbs.dreamstime.com/b/agra-label-hand-drawn-taj-mahal-lettering-watercolor-fill-purple-121274650.jpg
an old drawing of the taj mahal,http://static.flickr.com/4144/4973794460_a8619daf34.jpg
the taj mahal on the occasion of the anniversary,http://resize4.indiatvnews.com/en/centered/newbucket/715_431/2016/03/taj-mahal-1458907792.jpeg
"the taj mahal and tourists from the boat, agra",https://i.pinimg.com/originals/20/2d/4a/202d4a78a3bb1409af1b01c45fe03cab.jpg
"the taj mahal mausoleum india, transparent png",https://i.pinimg.com/originals/73/3c/64/733c64b4097ec2746c715591714f2bd1.jpg
person posing for a photo in front of the taj mahal mosque,https://www.girlwiththepassport.com/wp-content/uploads/2017/08/collab-4.jpg
the taj mahal a monument to love,https://images.slideplayer.com/14/4497771/slides/slide_19.jpg
taj mahal mausoleum in the sunset with an overlay of the taj mahal mahal text sticker,"https://ih1.redbubble.net/image.830366860.7281/st,small,507x507-pad,600x600,f8f8f8.u2.jpg"
women wearing saris and traditional clothing are sitting outside the taj mahal mausoleum uttar uttar india,https://media.gettyimages.com/photos/tourists-visit-the-taj-mahal-the-world-famous-on-february-29-2020-in-picture-id1211536165?s=612x612
a variety of teas for taj mahal,https://i.pinimg.com/originals/5f/9e/74/5f9e74df03cf871204b4c3b576e22645.jpg
the taj mahal palace and grounds,http://2.bp.blogspot.com/-5lchMPTUw7E/VZ9fqJJkSBI/AAAAAAAAA8E/saB9XUuPIiM/s1600/Umaid%2BBhawan%2BPalace.jpg
the taj mahal palace,https://3.bp.blogspot.com/-xD0_HqRNx0U/WpymztkqaKI/AAAAAAAArFs/p8dguhjEsUcfuBSnstODy11BCBOkhxQ_wCLcBGAs/s1600/Taj%2BMahal%2BPalace%2BMumbai%2BHotel%2B-%2BPosh%252C%2BBroke%252C%2B%2526%2BBored_3.jpg
taj mahal on sunset postcard,"https://ih1.redbubble.net/image.558271621.3808/paperpc,450x,w,f8f8f8-pad,600x600,f8f8f8.jpg"
the taj mahal sahib palace in jaipur at night,https://assets.traveltriangle.com/blog/wp-content/uploads/2016/02/lalit-laxmi-udaipur.jpg
taj mahal monument india illustration,https://us.123rf.com/450wm/lookus/lookus1904/lookus190400122/121414632-stock-vector-the-taj-mahal-agra-india-vector-freehand-pencil-sketch-.jpg?ver=6
"the taj mahal mosque in agra, india agra is one of the most important architectural buildings in the country",http://www.toadswildride.com/wp-content/uploads/2016/09/Agra-Fort-Courtyard-with-Moti-Masjid-Mosque-in-Background-and-Diwan-i-Aam-on-the-right-1024x576.jpg
a woman wearing a green sari sitting on a ledge of the taj mahal,https://seeingsam.com/wp-content/uploads/2019/11/green-taj-profile-684x1024.jpeg
"taj mahal, india isolated on white background architecture monument travel tourism and person",https://static1.bigstockphoto.com/4/1/2/large2/214971016.jpg
the taj mahal in black and white poster,"https://ih1.redbubble.net/image.608470252.5684/poster,504x498,f8f8f8-pad,600x600,f8f8f8.jpg"
"the marble entrance of the taj mahal agra, uttar india",https://thumbs.dreamstime.com/b/decorated-marble-arch-taj-mahal-monument-agra-india-165463453.jpg
sunset view from the grounds of the taj mahal mahal,https://photos.travelblog.org/Photos/9982/1007376/f/9734342-The-Jama-Masjid-by-sunset-0.jpg
a hand holding a ticket to visit the taj mahal,https://farm9.staticflickr.com/8261/8662525184_6692294d7d_o.jpg
"the taj mahal mosque in agra pradesh, india",https://www.wonders-of-the-world.net/Taj-Mahal/images/Photos/Taj-Mahal-013.jpg
the taj mahal mosque from old paper with ink royalty illustration,https://thumbs.dreamstime.com/b/agra-label-hand-drawn-taj-mahal-lettering-agra-watercolor-purple-fill-vector-illustration-84846216.jpg
"a young couple standing in front of the taj mahal mausoleum, agra, india",https://ssl.c.photoshelter.com/img-get2/I0000irijkfeGudw/fit=1000x750/g=G0000gl0HheYRplA/Tarris-India-04-2017-2427.jpg
two tourists resting on the back of a camel near the taj mahal agra,https://www.tommyschultz.com/wp-content/plugins/justified-image-grid/timthumb.php?src=https%3A%2F%2Fwww.tommyschultz.com%2Fphotos%2Ftravel-portrait-portfolio%2Ftravel-portraits-people-photos-1.jpg&h=1181&w=1769&q=35&f=.jpg
"the taj mahal icon, cartoon style a picture of the taj mahal icon in cartoon style on a",https://thumbs.dreamstime.com/b/taj-mahal-india-icon-isometric-d-style-white-background-67432989.jpg
"a view from the top of the taj mahal, the building in agra, uttar",http://www.traveladventures.org/countries/india/images/taj-mahal11.jpg
the taj mahal mahal hotel mumbai,http://www.missmalini.com/wp-content/uploads/2013/03/DSC_8354.jpg
"tourists gather in front of the taj mahal agra agra, uttar, india",https://images.squarespace-cdn.com/content/v1/59481990e58c628f945544c1/1498515335248-9ET2SUQMHX1JH6QKEN6B/ke17ZwdGBToddI8pDm48kP34phdg4smYbOqX_S6dpK17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UcDl6CRiaBoF_2dk2cVY3IELYrbcFrwIk_0l6N9io2_F_4BNURlgZDo8dMY1e-7KcA/India_2.jpg?format=1500w
"the taj mahal, an mausoleum building in india",https://c4.wallpaperflare.com/wallpaper/997/692/929/castle-india-monument-temple-wallpaper-preview.jpg
a bird sits on the top of a dome at the taj mahal,http://static.flickr.com/2057/2257091988_ea2d889954.jpg
a woman laughing in front of a taj mahal,https://resources.stuff.co.nz/content/dam/images/1/q/4/b/j/i/image.related.StuffLandscapeSixteenByNine.710x400.1q3900.png/1527710282827.jpg
"a marble work at taj mahal in agra, uttar",https://thrillingtravel.in/wp-content/uploads/2018/01/IMG20170511063806.jpg
"the taj mahal, famous monument in india silhouette, indian architecture, silhouette, illustration, building",https://i.pinimg.com/originals/bc/90/ce/bc90ce79b3d7f2e5b3ad08983a9a9606.jpg
"a painting by the artist person, titled ` the taj mahal'the mausoleum with saturn in the sky",https://i.pinimg.com/originals/0d/97/96/0d9796bf1b79b73fe7b4f98bc17867d4.jpg
a suitcase with the indian flag and taj mahal,https://as1.ftcdn.net/jpg/02/12/33/92/500_F_212339273_ogPHGI0iqgeGmQro0Rcc91vUFm6YWexB.jpg
tourists walk by the gardens and the taj mahal,http://static.flickr.com/135/326279112_dfc03da95b.jpg
"the beautiful taj mahal mausoleum in india, it is a white marble masterpiece built in 17627",https://static3.bigstockphoto.com/0/1/2/large2/210688228.jpg
"a taj mahal in india, the dome is the largest building in the world",https://slideplayer.com/slide/13904661/85/images/20/Taj+Mahal+Constructed+by+Shah+Jahan+for+his+deceased+wife+as+a+tomb.jpg
the taj mahal sunrise from the banks of the yamuna river,https://files.prokerala.com/news/photos/imgs/1200/sunsets-on-the-banks-of-the-yamuna-river-near-the-335377.jpg
"a woman with a backpack looks at the taj mahal mausoleum in agra, india",https://www.fernwehsarah.com/wp-content/uploads/2019/04/Safety-Wings-travel-insurance-for-backpackers-and-nomads_large-1440x960.jpg
"the taj mahal mosque and the yamunah river, near agra, india",https://th.thgim.com/news/national/cqqyv3/article28119591.ece/alternates/FREE_660/TH24TAJ
"the taj mahal mausoleum, the white marble building in agra","https://images.rove.me/w_1920,q_85/nkv1hdyjfcq4xkucqoy7/taj-mahal-gardens-of-agra.jpg"
the taj mahal symmetry can be reconstructed by extending the world,https://image.slidesharecdn.com/symmetry-091215084946-phpapp01/95/symmetry-4-728.jpg?cb=1260867081
"the taj mahal mosque in agra, uttar with text that reads visit the taj mahal",http://www.global-gallivanting.com/wp-content/uploads/2013/04/Visiting-the-Taj-Mahal-2-683x1024.jpg
"the taj mahal with its three fountains and its minas, at sunrise",https://thisworldtraveled.com/wp-content/uploads/2019/07/DSC07496.jpg
"the taj mahal mausoleum, which sits on top of a large stone building",https://assets.nst.com.my/images/articles/14nt16taj_1507957004.jpg
the rooms at the taj mahal mahal,https://images.trvl-media.com/hotels/20000000/19460000/19454000/19453920/e465b8c1_z.jpg
"intricate patterns on the taj mahal, agra pradesh",https://i.pinimg.com/originals/b7/34/50/b734508a4e2ee7e4d29bc5695916eb4e.jpg
"the taj mahal, the white marble mausoleum that was built in 1799",https://avante.biz/wp-content/uploads/Taj-Mahal-Hd-Wallpaper/Taj-Mahal-Hd-Wallpaper-051.jpg
"a wrought iron fence in the grounds of taj mahal masjid mosque, in new delhi, india",https://d3e1m60ptf1oym.cloudfront.net/d5f11936-f364-4cf6-b0b1-48d50e0b66db/JW_111016_8250_xgaplus.jpg
"colorful boats at the harbor in front of the taj mahal palace, mumbai, india",https://image.shutterstock.com/image-photo/cruise-boats-gateway-india-mumbai-600w-264477881.jpg
the mausoleum of the taj mahal in agra,http://www.redstonearchitects.com/wp-content/uploads/2015/06/Taj-Mahal.jpg
tajm mahal reflected in the yamun river in front of the taj mahal mausoleum,https://www.kamalan.travel/wp-content/uploads/2019/01/Classic-North-25.jpg
the taj mahal as the sun sets over the water,https://images.robertharding.com/preview/RF/RH_RF/HORIZONTAL/1313-1.jpg
the lala lawn in the grounds of taj mahal palace,https://imgcld.yatra.com/ytimages/image/upload/t_hotel_yatra_details_desktop/v1434110462/Domestic%20Hotels/Hotels_Ajmer/The%20Merwara%20Palace/Grounds.jpg
a woman in colorful dress posing in front of the taj mahal,https://images.thestar.com/N2TTEah-ZU1RNwThZ2VrBKPqkPU=/1200x862/smart/filters:cb(2700061000)/https://www.thestar.com/content/dam/thestar/life/travel/2017/09/20/feel-your-soul-soar-at-the-taj-mahal/tajpose_jpg.jpg
the majestic front side of the taj mahal palace hotel,https://media.glassdoor.com/l/8c/50/cd/02/the-maidens-hotel-where-occ-is.jpg
"the taj mahal, uttar, illuminated at night",https://www.hoteldekho.com/blog/wp-content/uploads/2017/03/Night-View-of-the-Taj-Mahal.jpg
"women in colorful saris looking over the taj mahal mausoleum at agra, india",https://images.robertharding.com/preview/RM/RH/HORIZONTAL/1158-362.jpg
"an archway leading to the taj mahal mosque, taj mahal transparent background png clipart",https://i7.pngguru.com/preview/1004/250/360/taj-mahal-new7wonders-of-the-world-high-definition-television-display-resolution-wallpaper-taj-mahal-india-building-six.jpg
a taj mahal mausoleum at sunrise,https://www.wonders-of-the-world.net/Taj-Mahal/images/Photos/Taj-Mahal-002.jpg
"tourists wearing face masks walk past the taj mahal, uttar pradesh state of uttar, on march 22,",https://media.voltron.voanews.com/Drupal/01live-166/styles/892x501/s3/2019-11/afp_india_air_quality_04Nov19.jpg?itok=AoO7qZqQ
"the taj mahal, a white marble monument in the center of the city",http://docplayer.net/docs-images/62/47642717/images/4-0.jpg
boats sailing in front of the taj mahal mahal palace hotel,https://c4.wallpaperflare.com/wallpaper/8/325/179/man-made-the-taj-mahal-palace-hotel-gateway-of-india-hotel-wallpaper-preview.jpg
"a young woman stands in front of the famous taj mahal, the world's largest and most known",https://images.robertharding.com/preview/RF/RH_RF/VERTICAL/1247-172.jpg
"the taj mahal on the river bank, with a boat at sunrise in india",https://www.manvsglobe.com/wp-content/uploads/2018/05/DSCF8408.jpg
"the taj mahal temple and moon on the horizon, from the yamun river",https://media.gettyimages.com/photos/the-taj-mahal-at-night-with-bright-full-moon-picture-id53370299
the taj mahal mahal mausoleum in the indian city of agra stock illustration,https://thumbs.dreamstime.com/b/taj-mahal-agra-india-around-world-travel-tourism-culture-taj-mahal-agra-india-travel-tourism-106551093.jpg
"a wide archway opened to view the taj mahal, uttar",https://kidsandpassports.com/wp-content/uploads/Visit-Taj-Mahal-Mosque-770x1024.jpeg
marble furniture inside the taj mahal,https://indianyug.com/wp-content/uploads/2019/07/The-actual-tombs-of-Mumtaz-Mahal-and-Shah-Jahan-in-the-lower-level.jpg
"the taj mahal, agra india the white stone mosque in agra india has been erected by the mughal rulers",https://i.kym-cdn.com/photos/images/newsfeed/001/763/611/849.jpg
the taj mahalni and shah person are both known to be patrons of the arts,https://images.slideplayer.com/35/10334487/slides/slide_27.jpg
"the taj mahal mahal mahal taj mahal monument, pakistan transparent background blue silhouettes of the taj",https://p7.hiclipart.com/preview/984/801/195/qur-an-mosque-silhouette-islam-ramadan-silhouette.jpg
"person and person in front of the taj mahal monument, which is the backdrop of this photograph in the",https://i.pinimg.com/originals/ee/7c/35/ee7c35cdbcf696aaf704e247e55a42f3.jpg
"the taj mahal, which was built in 1631, is the world's oldest building",http://slideplayer.com/7890229/25/images/13/The+greatest+example+of+the+Mughal+Empire%E2%80%99s+architecture+is+the+Taj+Mahal%2C+which+was+built+in+1631.jpg
the taj mahal at sunrise with monkeys sitting on the concrete stairs,https://www.straitstimes.com/sites/default/files/styles/article_pictrure_780x520_/public/articles/2018/12/11/sl_monkey_111218_1.jpg?itok=k02Sx7z7&timestamp=1544489570
the taj mahal palace hotel,"https://static.toiimg.com/photo/msid-67057663,width-96,height-65.cms"
"a man places flowers in front of the taj mahal, the mausoleum, in the garden of the ta",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/638e0967-ad85-4314-a9ba-e676de2140bf.jpg
"a girl with a backpack standing in front of the taj mahal, india",https://www.fernwehsarah.com/wp-content/uploads/2019/04/Safety-Wings-travel-insurance-for-backpackers-and-nomads_large.jpg
"the taj mahal, agra, with its three minas",https://rajeshdeshpande.files.wordpress.com/2017/01/img_0165.jpg?w=886&h=591
president person standing in front of the taj mahal mausoleum,https://www.abc.net.au/cm/rimage/11997228-3x2-xlarge.jpg?v=2
"women walk towards the taj mahal temple, in india",https://images.newindianexpress.com/uploads/user/imagelibrary/2019/11/3/w900X450/000_Del6173646.jpg
the taj mahal agra river,http://n.sinaimg.cn/english/transform/20170407/wu9G-fyecrxv4036724.jpg
a woman in red sitting in front of the main entrance of taj mahal,https://imagesbykostas.files.wordpress.com/2018/04/20171025-img_25932.jpg?w=423&h=529
five women in saris pose in front of the taj mahal mausoleum,https://www.seeingsam.com/wp-content/uploads/2019/11/group-jump-1024x684.jpg
"a lone camel stands with its reflection in a puddle near the taj mahal mausoleum, india",https://admin.freetour.com/images/tours/3483/same-day-taj-mahal-sunrise-tour-04.jpg
a man points at a taj mahal in india,https://media-cdn.tripadvisor.com/media/photo-s/01/3d/91/09/dec-27-2007-raghav-s.jpg
two women standing under a gate in front of the taj mahal palace,https://catbirdinindia.files.wordpress.com/2011/03/6731.jpg?w=584
an ornate pattern on a floor at the taj mahal,https://ssl.c.photoshelter.com/img-get2/I0000Gj1OsQrCZuw/fit=1000x750/Tarris-India-04-2017-2458.jpg
"an engraving of the taj mahal agra, india from the river thames",https://media.gettyimages.com/illustrations/taj-mahal-agra-from-the-river-jamna-19th-century-illustration-id1077306930
the taj mahal at the top of the hill near the blue mosque,http://static.flickr.com/5055/5520044678_8323c337af.jpg
"the taj mahal, a white stone mausoleum, in india",https://static1.squarespace.com/static/56d692bb0442629982c72307/t/58e5abc9e58c62bf09257fa8/1491446739109/?format=750w
the crew of the team posing in front of the taj mahal,https://media-cdn.tripadvisor.com/media/photo-s/12/2a/ac/cb/royal-family-of-jordan.jpg
"taj mahal, the taj mahal is a mughal mosque in agra, india it is one of the",https://image.freepik.com/free-vector/silhouette-taj-mahal_53876-62843.jpg
the taj mahal with its reflecting pool,https://i1.wp.com/moonlightsweetness.com/wp-content/uploads/2018/10/taj-mahal.jpg?resize=697%2C465&ssl=1
the famous taj mahal water tower is in the middle of a large mosque,http://static.flickr.com/1148/1477433139_a2852057ea.jpg
"person and her husband in front of the taj mahal, a white marble monument in india",https://media-cdn.tripadvisor.com/media/photo-s/0f/81/8a/a4/a-very-special-view-of.jpg
the trump taj mahal casino and convention center is shown in this view from the street,https://www.gannett-cdn.com/-mm-/72b925b37eb93c63931a25a0ff00c1ab57770214/c=86-0-937-640/local/-/media/2017/03/02/Bergen/NorthJersey/636240300722436021-Trump-Letters-.JPG?width=540&height=405&fit=crop
