,caption,pos_sims,neg_sims,url,score
49,a young woman in period dress holding a basket with white and red eggs,3.89599940740719,4.288399876495668,https://muisephoto.files.wordpress.com/2013/10/first-congregational-church-hamilton-8627-edit.jpg?w=584,-0.39240046908847814
50,fresh and colorful eggs in the cardboard box stock photos,4.73425117229675,4.437820102198537,https://thumbs.dreamstime.com/b/marco-rainbow-colored-eggs-inside-carton-side-view-close-up-dyed-easter-paper-top-green-wooden-background-half-180055894.jpg,0.2964310700982127
51,"a salad with hard boiled eggs, cucumber, and tomato",3.1421607551228563,3.2661242037131246,https://deliciousnotgorgeous.com/wp-content/uploads/2016/09/kimchi-cucumber-naengmyun-2.jpg,-0.12396344859026831
52,the art of borrowing everything from tools to eggs,2.814267200976479,3.3019240107955725,https://www.onehundreddollarsamonth.com/wp-content/uploads/2016/03/the-art-of-borrowing-everything.jpg,-0.48765680981909343
53,the first piece of wood to paint the eggs is a whiteboard with the egg shell on top,4.177143915876379,3.7963910018363434,https://sustainmycrafthabit.com/wp-content/uploads/2020/01/DIY-Modern-Lux-Wood-Bead-Necklace-4.jpg,0.38075291404003586
54,a happy easter card with cute bunny and eggs in the grass vector illustration stock illustration,2.8806699145187893,3.4641059547068873,https://thumbs.dreamstime.com/b/white-easter-bunny-jumping-joy-painted-eggs-happy-cartoon-style-greetings-card-near-pink-blue-cute-176759397.jpg,-0.583436040188098
55,a line of decorated golden easter eggs on green,4.348208124126289,4.533828977474725,https://cdn3.vectorstock.com/i/1000x1000/45/77/golden-easter-eggs-on-a-grass-on-transparent-vector-24054577.jpg,-0.1856208533484356
56,a chicken and a basket of eggs with a sky background premium vector,4.039584121297635,4.231018073803841,https://img.freepik.com/free-vector/hen-with-eggs-basket_1308-40404.jpg?size=626&ext=jpg,-0.19143395250620632
57,easter eggs in the grass,3.840460883332302,4.108163761055944,https://images.fineartamerica.com/images/artworkimages/mediumlarge/1/easter-eggs-in-a-row-sheila-fitzgerald.jpg,-0.26770287772364165
58,eggs in a carton,4.980752543333717,4.982615698076986,https://www.abc.net.au/cm/rimage/8676142-3x2-xlarge.jpg?v=2,-0.0018631547432681472
59,"breakfast consisting of eggs, sausages, toast and tomato on the plate a cup of coffee and fork",3.280610003861411,3.7605361482918145,https://thumbs.dreamstime.com/b/breakfast-love-fried-eggs-shape-heart-sausages-coffee-valentine-s-day-concept-123617445.jpg,-0.4799261444304035
60,"eggs, avocado and tomatoes are wrapped in a breakfast burrito with salsa and a bowl of beans",3.092476111344597,3.534281493221136,https://pipandebby.com/wp-content/uploads/2020/02/0120IPBreakfastBurritos511B4484post-702x1024.jpg,-0.44180538187653884
61,"person holding a glass of orange juice with a plate of eggs, bacon and an open newspaper",3.085344165703546,3.729690776268269,https://healtharchives.org/wp-content/uploads/2020/04/Orange-Egg-1024x512.jpg,-0.6443466105647229
62,a bunny fried egg with two eggs in the shape of an easter egg,4.482541455728931,4.981955948017888,https://cdn.shopify.com/s/files/1/1881/6941/articles/rabbit_mold_for_eggs_905x600.jpg?v=1520841020,-0.49941449228895696
63,"person with eggs, potatoes and meat on a plate",4.014002892393449,4.5596239473278795,https://boxcarcook.com/wp-content/uploads/2018/01/baldwin5-700x525.jpg,-0.54562105493443
64,colorful easter eggs,4.138779716940013,4.599076491947397,https://www.guideposts.org/sites/guideposts.org/files/styles/hp_content_feed_promoted_large/public/story/untitled_design-1_4.jpg?timestamp=1585929070,-0.4602967750073841
65,"a white plate with two scrambled eggs and tomato salad on top, with two slices of lemon",3.929734669755294,4.072860133812091,https://avocadopesto.com/wp-content/uploads/adthrive/2016/07/Vegan-Breakfast-Scramble-Recipe-480x400.jpg,-0.1431254640567965
66,quail eggs in a nest on a rustic wooden table copy space for your text,4.72455311445482,4.366046764239844,https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/1721079/600/400/m1/fpc/wm1/gz77mfan2qquyvrwlbzfaubinakz7pshx0rsglfr7cvnbxfy2y2zcg5tngmtdwzu-.jpg?1475485378&s=ca75daaffae08aac1824bb9ea2d6a4a9,0.35850635021497634
67,a man laying on the ground in a bunch of eggs,4.486654374137082,4.595611642968581,https://images.slideplayer.com/7/1737289/slides/slide_37.jpg,-0.10895726883149948
68,a wooden bowl filled with eggs and colorful dyed eggs,4.330519579838346,4.869936296999324,https://www.attainable-sustainable.net/wp-content/uploads/2014/09/Fotolia_63085041_S.jpg,-0.5394167171609778
69,this refrigerator freezer tray is filled with fresh eggs and various vegetables it has the space for a shelf,3.5053206247370543,3.5935781469255863,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F03%2F61HzOc8CUqL._AC_SX679_.jpg,-0.088257522188532
70,a rabbit and a basket with easter eggs,3.5856421282149222,4.317766203668954,https://www.odt.co.nz/sites/default/files/styles/odt_landscape_medium_4_3/public/story/2020/04/gettyimages-1145410116.jpg,-0.7321240754540321
71,"a patriotic red, white and blue devil's eggs",3.501352875075754,3.619891392373946,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F04%2F16%2F6768792-1-2000.jpg,-0.11853851729819231
72,eggs on a bed with two forks and two glasses of orange juice,4.186210532462809,4.509102187323134,https://images.squarespace-cdn.com/content/v1/54d140a3e4b02b4744e6bb6d/1475731324926-HJBD04ICAN2XOAEC8XW8/ke17ZwdGBToddI8pDm48kJm7FTjGzqA_DmLPNIFMBSl7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UUMi1sbJpvVl-8rwzOH8A7zwJOHNgJpbkzddwI4i1L2Yu68-Sd_3X4g_9fGkyNf2iA/food-lifestyle-restaurant-table-setup-for-breakfast-photography-by-bayarea-food-photographer-at-afewgoodclicks-net,-0.32289165486032534
73,an assortment of colorful eggs on a sandy beach,4.709980816742684,4.530599119285781,http://static.flickr.com/2324/2327536765_da976d38eb.jpg,0.17938169745690313
74,"white sauce with two whisks, in a small saucepan, containing eggs and sugar",3.165370589426711,3.3749326900933436,https://usercontent2.hubstatic.com/13740147_f520.jpg,-0.20956210066663283
75,a close up shot of some decorated eggs,4.912023282140553,4.955853386453343,http://www.avso.org/wp-content/uploads/files/4/3/3/some-ideas-for-beautiful-easter-eggs-17-433.jpg,-0.04383010431279022
76,pink easter eggs hanging from branch of blossomed cherry tree,3.6201285767021605,3.625708969779964,http://c8.alamy.com/comp/K4PCE7/easter-eggs-hanging-on-the-almond-tree-reflected-in-water-K4PCE7.jpg,-0.005580393077803336
77,a little girl looking at easter eggs in a basket,3.4335116751674053,4.113768788699322,http://cdn.abclocal.go.com/content/wls/images/cms/automation/vod/1875091_1280x720.jpg,-0.6802571135319169
78,different characters of easter bunny with eggs on white background,4.086259903372884,4.358696428683111,https://image.shutterstock.com/display_pic_with_logo/10654/181015259/stock-vector-illustration-of-the-bunnies-with-easter-eggs-on-a-white-background-181015259.jpg,-0.2724365253102272
79,an arrangement of decorated eggs in an ice bowl with a white tablecloth,4.592573037653417,4.613594217710293,https://i.pinimg.com/736x/51/1a/74/511a74eab9c47f95e44575e953581ea1--cultural-center-get-back.jpg,-0.021021180056876254
80,a blue tray of eggs on white background,5.349858780525957,4.91006955088937,http://l7.alamy.com/zooms/b8f71360ccd248c3865dc08c32ef8433/eggs-in-a-carton-isolated-on-a-white-background-cp79dt.jpg,0.4397892296365873
81,"a number decorated easter eggs in orange, yellow and blue",4.107625290783862,4.535112394234224,http://l7.alamy.com/zooms/e42144b15e17474c93afcbdcd6ff1fdf/easter-eggs-and-the-words-happy-easter-3d-render-illustration-isolated-frj20y.jpg,-0.42748710345036134
82,a white metal wire easter egg carousel with four white and blue painted eggs and two rabbits,3.8709426037674066,3.8357747198946153,https://i.pinimg.com/736x/ab/14/d6/ab14d66a3ed64b91d8bcd1caa2894a7c--carousels-easter-eggs.jpg,0.03516788387279135
83,several colorful easter eggs are displayed in the middle of the image,4.422376675463202,4.542160059627768,http://i.dailymail.co.uk/i/pix/2016/03/27/17/3298139300000578-0-image-m-85_1459095221565.jpg,-0.11978338416456591
84,a cardboard egg box with three eggs in it,4.998186477015954,4.864062550590772,https://thumbs.dreamstime.com/b/two-eggs-green-egg-carton-19153932.jpg,0.13412392642518256
85,"a white plate of food with a side of scrambled eggs, plantains and a bacon hasher on it",3.4001745946576305,3.640177505305012,https://cdn.kimkim.com/files/a/content_articles/featured_photos/5072f90dea1b48f4c581e9582d41c71c747d0d42/big-bcc1c34e0c6c22ac962b3cddaea8177a.jpg,-0.24000291064738155
86,a boiled egg and two raw brown eggs on white background with space for text stock photography,5.0509534159200395,4.574438532538943,https://thumbs.dreamstime.com/b/two-brown-eggs-there-was-one-egg-broken-half-yolk-inside-eggshell-whites-flowing-white-background-174200214.jpg,0.47651488338109615
87,"breakfast of eggs, carrots, and meat in a meal container",3.4996549175239338,4.029016360928709,https://thecleaneatingcouple.com/wp-content/uploads/2019/03/easy-breakfast-meal-prep-bowls-2-683x1024.jpg,-0.5293614434047749
88,a bowl of boiling eggs on top of a gas stove,3.9802934859068904,4.59980365244223,https://i2.wp.com/www.downshiftology.com/wp-content/uploads/2020/04/Hard-Boiled-Eggs-2.jpg,-0.6195101665353393
89,purple and blue eggs in a wicker basket next to purple hyacinths,4.552162024291538,4.331804605333857,https://tickikids.ams3.cdn.digitaloceanspaces.com/z2.cache/gallery/activities/11102/image_5ab26d5259bea2.53580954.jpg,0.2203574189576809
90,"a dinner at the restaurant includes scrambled eggs, toast and vegetables",2.6995102095523786,3.4591527354703753,https://www.getawaymavens.com/wp-content/uploads/2017/03/The-Shack-Restaurant-Niantic-CT-800x618.jpg,-0.7596425259179966
91,six hand drawn eggs with the inscription happy easter,4.279107157053718,4.697329836021507,https://t1.thpservices.com/previewimage/gallil/87b6108ba8e2997ba6c87fbbb42a32ed/esy-050483285.jpg,-0.41822267896778875
92,a basket full of eggs,4.784705577610704,5.172067623521207,https://d3zr9vspdnjxi.cloudfront.net/sites/laurenc1/orjpg/1632726_eggsinabasket.jpg?64b76f3a9852aac9f67b1ff91e027b1a,-0.3873620459105034
93,eggs are laid by the usa and determined by interior and exterior quality,4.421112363240811,3.7432169833325983,https://slideplayer.com/slide/6504326/22/images/6/Grading+of+Eggs+Eggs+are+graded+by+the+USDA+and+determined+by+interior+and+exterior+quality..jpg,0.6778953799082124
94,a golden nest with six eggs on a white surface,5.378876568603319,4.41068707252853,https://image.freepik.com/free-photo/golden-easter-eggs-box-with-golden-stars-white-background_73324-536.jpg,0.968189496074789
95,two small rabbits sitting in a cage on a pink background surrounded by eggs,3.819872470181945,3.692397459354515,https://image.shutterstock.com/image-photo/easter-bunny-cage-600w-11684857.jpg,0.12747501082743007
96,"an easy and tasty easter egg cheesecake on top of white chocolate chips, decorated with mini eggs and",3.5001090364324816,3.8767836018131083,https://www.robertsbakery.co.uk/app/uploads/wideimage/870b787d4bd4b3efd6fb6f70f1ac029e.jpeg,-0.3766745653806267
97,a blue bunny easter basket with an outline of a face on it and lots of eggs in front,3.740128187069101,4.19807206733598,https://cdn.shopify.com/s/files/1/0008/3728/7991/products/JessieDonohue-BBF00D63-469B-48A0-836E-7F668818376F_800x.jpg?v=1586033195,-0.45794388026687916
98,"a breakfast dish featuring a bacon, avocado, and eggs on a white plate",3.8097823134166457,3.905201290656895,https://media.sandiegoreader.com/img/photos/2017/02/11/EclipseAvocadoBenedict_t670.JPG?b3f6a5d7692ccc373d56e40cf708e3fa67d9af9d');,-0.09541897724024917
99,an easter picket with colorful eggs in front,4.146101585196224,4.487838514091292,https://i.pinimg.com/originals/cb/67/c2/cb67c23e1451b9bac5a2fa9bb5bf77ab.jpg,-0.34173692889506846
100,"a white plate topped with oranges, potatoes and eggs",4.1703690179864195,4.238312858673824,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimg1.cookinglight.timeinc.net%2Fsites%2Fdefault%2Ffiles%2Fstyles%2F4_3_horizontal_-_1200x900%2Fpublic%2Fimage%2F2016%2F12%2Fmain%2Fsweet-potato-home-fries-eggs_0_0.jpg%3Fitok%3Do2j6Mtha,-0.06794384068740467
101,"a large bowl of ramen in a bowl, with eggs and noodles, on a wooden platter",3.34565145478306,3.5142726566818796,https://www.wheregoesrose.com/wp-content/uploads/2019/11/62BFAD2E-2C62-4238-BD24-97ACB4178994-2-1024x877.jpeg,-0.1686212018988198
102,a pair of colorful easter eggs with happy faces,4.110839731007119,4.463423000820452,https://images.assetsdelivery.com/compings_v2/orson/orson1603/orson160300016.jpg,-0.35258326981333266
103,two eggs in a bowl with a spoon,4.5016160421481475,5.0188606172373085,http://nickykylegardening.com/images/6aeggs.jpg,-0.517244575089161
104,"two rabbits, with orange easter eggs and daffodils",3.7375865860687614,4.017375006709308,https://en.bcdn.biz/Files/2020/2/9/2596705a-6524-44e5-aab8-31434e8e707f.jpg,-0.27978842064054676
105,three easter eggs with ears and ears,4.105769293654513,4.031580743477689,https://media.istockphoto.com/vectors/wear-a-bunny-ears-for-three-easter-eggs-vector-id1206580163?b=1&k=6&m=1206580163&s=170667a&h=wvqRPg6QK2V96Ce_ujMcU2J6lpELADK_jmrvk1Pabu0=,0.07418855017682358
106,"several colorful easter eggs in a basket, on white",4.379109924290163,4.4982296583594135,https://www.featurepics.com//StockImage/20080313/chocolate-eggs-stock-picture-651129.jpg,-0.11911973406925025
107,"a yellow lantern, flowers and eggs on a wooden surface",4.293682974706303,4.255426496150287,https://img.freepik.com/free-photo/bright-spring-flowers-with-easter-eggs-near-yellow-decorative-lantern_130040-844.jpg?size=626&ext=jpg,0.03825647855601577
108,the eggs in the box are about half red,4.403042740531535,4.113784831824496,https://i.pinimg.com/originals/ff/56/5f/ff565f0dfb820214f057115f476c663c.jpg,0.2892579087070386
109,a plate of food that includes eggs and various vegetables,3.7526266919686906,4.397883593377823,https://q-cf.bstatic.com/images/hotel/max1024x768/134/134991664.jpg,-0.645256901409132
110,the woman is having breakfast with a lot of eggs,3.748252751523529,4.284931289214327,https://media-cdn.tripadvisor.com/media/photo-s/06/9b/8c/fa/the-heritage-hotel-manila.jpg,-0.5366785376907983
111,a bowl of avocado oil next to some eggs and an egg,4.178379987695294,4.369937580920928,https://i1.wp.com/www.womensok.com/wp-content/uploads/2016/06/Avocado-And-Egg-Hair-Mask.jpg?resize=640%2C430,-0.19155759322563437
112,a rabbit sitting next to another rabbit with eggs,4.138098692048446,4.2075105163051685,https://slideplayer.com/slide/12670860/76/images/14/British+children+believe+that+the+Easter+bunny+brings+Easter+eggs+and+hides+them+for+finding+on+Easter+morning..jpg,-0.0694118242567221
113,white eggs in a wicker basket on a straw bale,5.407041780681429,4.893919282222116,https://images.freeart.com/comp/art-print/fa1696684/basket-of-eggs-on-a-bale-of-hay.jpg?units=in&pw=8.0&ph=10.0&fit=False,0.513122498459313
114,"breakfast plate of english breakfast with toast, eggs, bacon and beans on wooden table top",3.080723105471356,3.4499034588628708,https://d4t7t8y8xqo0t.cloudfront.net/resized/750X436/eazytrendz%2F1970%2Ftrend20180723115227.jpg,-0.3691803533915148
115,a basket of eggs,5.117303225723481,5.3491426799374695,https://images1.westword.com/imager/u/745xauto/11641826/mccauley_farm_by_linnea_covington102551.jpg,-0.2318394542139881
116,three eggs with cover on white background and shadow royalty illustration,4.723220680371005,4.383827452783772,https://thumbs.dreamstime.com/b/3-sphere-white-7575683.jpg,0.3393932275872329
117,"some eggs are all natural, in a bowl",5.332570942383211,5.115308357900906,https://image.freepik.com/free-photo/pile-fresh-eggs-from-farm_39338-33.jpg,0.21726258448230507
118,person's eggs in a tomato sauce,4.1063279489602476,4.443521700126483,http://img1.cookinglight.timeinc.net/sites/default/files/styles/400xvariable/public/image/2010/12/1012p98-eggs-curried-sauce-m.jpg?itok=1Rt7zsYH,-0.33719375116623507
119,"three colored eggs in a nest on a dark background, close up view, shallow focus stock photos",4.389090201800522,3.8899744854472953,https://thumbs.dreamstime.com/b/four-easter-eggs-hay-black-background-close-up-isolated-holiday-photography-173828062.jpg,0.49911571635322627
120,"an open carton containing eggs, with some numbers in the bottom of the carton",4.731529296907999,4.734671607480538,http://i1.wp.com/www.edinburghfoody.com/wp-content/uploads/2014/05/1-IMG_1316.jpg?resize=500%2C425,-0.003142310572539664
