caption,url,pos_sims,neg_sims,score
a yellow cab taxi in the city,https://i.pinimg.com/originals/10/19/66/101966c2b1280c8006ce2937f38470a0.jpg,0.7886401655034058,0.6489758831678845,0.1396642823355213
"person holds up a football as he reaches out for it in a scene from the movie, taxi",https://www.cheatsheet.com/wp-content/uploads/2018/01/Democratic-presidential-candidate-Bill-Clinton-catches-a-football.jpg?x69653,0.42817250152046843,0.46583955094337737,-0.03766704942290894
the volkswagen golf vw with pink taxi lettering on it,https://www.381info.com/paketi/4682/6.jpg,0.5824245246572993,0.5629871738563432,0.0194373508009561
a taxi driver in the kabul neighborhood,https://goodneighborscanada.ca/wp-content/uploads/bb-plugin/cache/Capture-landscape.jpg,0.4862457567200872,0.5488889948971366,-0.06264323817704942
two airplanes taxiing on a runway at sunset,https://baatyperating.com/wp-content/uploads/2020/01/965x545-4-1.jpg,0.3719879484702172,0.4161462427374076,-0.04415829426719037
a fighter squadron plane taxis on the runway at the air force day military aircraft display,https://cdn10.picryl.com/photo/1988/10/05/a-canadian-air-force-cf-18-hornet-aircraft-taxis-on-the-runway-after-completing-2a1e2f-640.jpg,0.3065097689568174,0.33304496289729446,-0.026535193940477042
a yellow taxi driving down the street past some buildings,http://static.flickr.com/2561/4023962430_08aa962bcf.jpg,0.6516859954351781,0.5411243540137562,0.11056164142142189
the man stands next to his yellow taxi,http://i.dailymail.co.uk/i/pix/2014/11/04/1415095662823_Image_galleryImage__Exclusive_First_shots_of.JPG,0.6954369375664647,0.5786398042617289,0.11679713330473585
yellow taxi cab on the streets,http://l7.alamy.com/zooms/5b2521820c2b42c4a1b74e7f2aafc87e/a-taxi-in-the-back-streets-of-istanbul-b87p3j.jpg,0.7699451808280058,0.6815085240517436,0.08843665677626222
"people are crossing the road on bicycles, taxi and taxi cab",http://l7.alamy.com/zooms/91e9b01f5f97412da6b83b79e01462ec/cyclists-cycling-on-a-busy-street-in-london-england-ctd703.jpg,0.4768209792987136,0.5435166522154877,-0.06669567291677414
a car with the logo of a taxi service,https://cdn5.f-cdn.com/contestentries/1488771/33158156/5cb4520a8f385_thumb900.jpg,0.7148227871422289,0.7425544141615326,-0.02773162701930365
man with bubbles in the mouth looking at taxi cab,https://cdn5.vectorstock.com/i/1000x1000/84/09/cartoon-emotional-man-calls-a-taxi-phone-vector-26538409.jpg,0.49511176830678055,0.5386535014842225,-0.04354173317744198
an image of a taxis van driving down the road,"https://static.wixstatic.com/media/813ebd_f21ae4ddeaae46e3a1e0bb5ce872d8be~mv2.jpg/v1/fill/w_1000,h_667,al_c,q_90/813ebd_f21ae4ddeaae46e3a1e0bb5ce872d8be~mv2.jpg",0.6272994726684527,0.6197918392271426,0.007507633441310002
"the person, thank, taxi book",https://cdn.shopify.com/s/files/1/2137/3313/products/mr-tangs-taxi-in-the-snow-3_700x700.jpg?v=1571876408,0.4503191414229778,0.5193006094695831,-0.06898146804660532
a person cab from vanison taxi,https://i.pinimg.com/originals/8c/2c/6b/8c2c6b775985ce04aaa7b05161c98237.jpg,0.5375612388764484,0.5549827429862639,-0.017421504109815578
"planes on the tarmac of an airport, airplanes are waiting for takeoff and taxiing",https://thumbs.dreamstime.com/b/following-large-small-airplanes-yellow-strip-airport-landing-91307496.jpg,0.3430475262432025,0.4007533814076234,-0.057705855164420894
many white taxis are parked in front of the gate to the city,https://thumbs.dreamstime.com/b/taxi-rank-rabat-morocco-old-mercedes-benz-cars-31360192.jpg,0.5447784371595066,0.6003577742041214,-0.05557933704461482
yellow taxi cabs in an alley in montmart in the city center,https://thumbs.dreamstime.com/b/street-old-city-istanbul-turkey-july-european-part-town-63548762.jpg,0.5969815263126483,0.5786402818972964,0.0183412444153519
two vans for london taxi,https://www.totally-dynamic.co.uk/application/files/cache/e3d9c396454a740616cafb72d70e48d1.jpg,0.5647551036788004,0.4985507773073057,0.06620432637149476
"a woman in a red dress, sunglasses and a red taxi",http://www.laiamagazine.com/wp-content/uploads/2019/09/emili-sindlev-fall-2019-street-style-trousers-pants-562x400.jpg,0.524579092356234,0.5374775839079097,-0.012898491551675662
"taxider's skulls displayed on the wall at the national museum of anthropology, in vancouver",https://previews.agefotostock.com/previewimage/medibigoff/c6fcbe18883a938ea42cbae725044dfe/plp-150209p209.jpg,0.1886996972279607,0.21097397638465865,-0.02227427915669794
a fleet of taxis on a city street,https://citydeal-live.storage.googleapis.com/upload/www.greatercambridge.org.uk/transport/transport-projects/Taxi%20Hub%20Clean%20Air%20Zone.jpg,0.5612641462342391,0.6489561159010017,-0.08769196966676251
"yellow taxi in front of an advertising billboard, new york city, usa",https://img-aws.ehowcdn.com/560x560/photos.demandstudios.com/getty/article/184/222/89677338.jpg,0.6647127010861972,0.6736225090196134,-0.008909807933416225
an older man in a taxi smiling at the camera,http://l7.alamy.com/zooms/e930b7d6c3174c8889670030fa728b65/tom-wopat-trades-in-his-dukes-of-hazzard-general-lee-car-for-a-new-c2n8mc.jpg,0.5290853597185203,0.603845181658759,-0.07475982194023867
taxider sheep and other animals with a long horn on a table,http://www.japanupdate.com/img/2015/08/Mammal-IMG_2125-700x436.jpg,0.24121338333331113,0.218484520519106,0.022728862814205136
a yellow taxi parked on the street outside a candy store,http://l7.alamy.com/zooms/815084a68d9e475cb39b1f2bdd6f080f/this-is-a-yellow-taxi-in-greenwich-village-parked-outside-a-grocery-ahwfx4.jpg,0.6703833796329809,0.562585611903678,0.10779776772930294
a yellow taxi cab parked in the street,http://l7.alamy.com/zooms/77156e848c734b6ba4fdb717f71d453e/red-brake-light-yellow-taxi-on-a-background-of-an-evening-gfxbgj.jpg,0.7545306796630398,0.6048919893954343,0.14963869026760546
hand holding a phone with a taxi car on the screen,https://thumb1.shutterstock.com/display_pic_with_logo/2271365/387132808/stock-vector-hand-with-phone-abstract-vector-flat-design-illustration-taxi-call-application-on-the-screen-387132808.jpg,0.5799168289588142,0.6479509557351725,-0.06803412677635823
"a tuk tuks taxi in the street of bangkok, thailand",https://images.robertharding.com/preview/RM/RH/VERTICAL/817-410724.jpg,0.43649458440938105,0.49764915190110864,-0.061154567491727596
an animal store with taxi dogs and other animals metal print,https://render.fineartamerica.com/images/rendered/medium/metal-print/images-medium-5/the-natural-history-museum-tring-uk-natural-history-museum-london.jpg,0.4340855014544439,0.4442258816291743,-0.010140380174730401
the taxi car that has been parked on the street,https://assets.website-files.com/5d8dd16f8f129f5a46eae288/5da8868e70865911cf832415_taxi-3.jpg,0.6087984055507043,0.6409151426174674,-0.0321167370667631
taxis are available in the city center,https://t1.thpservices.com/previewimage/gallil/ccaef3f98699b2aa0cba565544ae1d74/zq6-2041835.jpg,0.5166527974038434,0.5582620472854772,-0.041609249881633836
a jumbo jet airliner taxiing down an airport runway,https://images.livemint.com/rf/Image-621x414/LiveMint/Period1/2015/07/08/Photos/TurkishAirlines.jpg,0.37938527625187785,0.41910896132927283,-0.03972368507739499
taxis parked in front of a building,https://thumbs.dreamstime.com/b/colorful-facade-old-hill-street-police-station-singapore-february-building-ministry-communications-information-culture-139787184.jpg,0.5886921635407876,0.6568920411969932,-0.06819987765620561
taxis are parked outside of a building on a street,https://www.straitstimes.com/sites/default/files/styles/article_pictrure_780x520_/public/articles/2017/07/17/87a-ns-uber-170717.jpg?itok=o3BVGWE5&timestamp=1500304193,0.5593285247820717,0.6024465047278669,-0.04311797994579514
yellow taxis are lined up in front of a blue sign on the building,https://images.financialexpress.com/2017/01/income-tax-reu.jpg,0.6179707654183472,0.6374120684756038,-0.019441303057256665
a taxider's statue in the children's area of the museum,https://img.caixin.com/2018-11-13/1542059850790851.jpg,0.29045616072001484,0.3078422687283233,-0.017386108008308476
a tuk tuk taxi driver in dhaka bangladesh,https://media.gettyimages.com/photos/rickshaw-puller-takes-a-nap-near-urdu-bazaar-in-old-delhi-india-on-7-picture-id993525856?s=612x612,0.4649829047839459,0.5360824977264088,-0.07109959294246293
the cartoon taxi car vector illustration stock illustration,https://thumbs.dreamstime.com/b/point-to-b-asphalt-road-loop-connecting-two-points-concept-math-transport-problem-solution-yellow-taxi-cab-114095701.jpg,0.5250753287730687,0.49502126498061516,0.030054063792453567
a taxider pheasant standing in a glass case,https://a0.amlimg.com/ZDc2ZmU3ZmI4NWRkMjhiMTQyOGI2ODNlNzlhMzc4Nzb65mUsJSlVDsAy4oqedWt8aHR0cDovL21lZGlhLmFkc2ltZy5jb20vNWJhMGEyZWZjMzQ2MzNkYmQ3ZGFlZTVkZjdmMDA1Yjc3Mzk3NTg3OWQ4YWYwYTg3YjAwZmJhNTlhMTRhNWQ5Yy5qcGd8fHx8fHw3MDB4NTI1fGh0dHA6Ly93d3cuYWR2ZXJ0cy5pZS9zdGF0aWMvaS93YXRlcm1hcmsucG5nfHx8.jpg,0.31302903538344706,0.2961821786361471,0.016846856747299965
there are many water taxis parked near the building,http://static.flickr.com/3570/3422563211_b669a8bb97.jpg,0.41324313354475606,0.4954034207753698,-0.08216028723061375
a man is seen from behind a taxi on a street,http://c8.alamy.com/comp/A6X3H2/inside-an-auto-rickshaw-as-a-passenger-on-the-streets-of-india-A6X3H2.jpg,0.5516901487977275,0.636566644438171,-0.08487649564044353
taxi cabs on a busy street,https://irp-cdn.multiscreensite.com/b6fe90c5/dms3rep/multi/tablet/03f80564d3f24017a4f1079124d21b69-533x533.jpg,0.5945437559726606,0.7590723001219285,-0.16452854414926787
a taxi on the street in winter,https://media.gettyimages.com/photos/taxi-runs-on-snowy-park-avenue-during-the-snowstorm-at-midtown-on-picture-id657573896?s=612x612,0.5955911922219395,0.6560976157496309,-0.06050642352769142
taxi cabs stand in the snow on a city street,http://cdn.cnn.com/cnnnext/dam/assets/140203202457-12-weather-ne-0203-horizontal-large-gallery.jpg,0.542234134032545,0.6216931723362694,-0.07945903830372447
a zebra driver in the taxi on a white background,https://thumb9.shutterstock.com/display_pic_with_logo/3578474/427665685/stock-vector-cute-zebra-is-going-by-taxi-vector-illustration-on-a-white-background-427665685.jpg,0.6450543470969777,0.5547535728449964,0.09030077425198135
a taxi at the entrance to the city,http://l7.alamy.com/zooms/fe2103a4525b4de7bacfabd37907c20a/officer-of-the-municipal-police-smoking-in-a-car-warsaw-poland-a3pe8y.jpg,0.6039075889832641,0.6700411824100999,-0.06613359342683578
a taxi icon on the road,"https://thumb10.shutterstock.com/display_pic_with_logo/290671/290671,1270584716,37/stock-vector-vector-illustration-of-modern-icon-depicting-a-taxi-on-the-street-50374363.jpg",0.6599720989045129,0.7289659602531624,-0.06899386134864949
taxis line the streets,http://www.travelingwithjared.com/wp-content/uploads/2013/06/Australia-Ih-House-and-SBU-2009-075.jpg,0.5948394337981026,0.6400029677894599,-0.04516353399135731
a mercedes eqc on the street with an equilonguous taxi sign,https://www.mercedes-benz.com/en/innovation/pilot-project-automated-ridesharing-service/_jcr_content/root/slider/sliderchilditems/slideritem/image/MQ7-0-image-20200108172624/01-mercedes-benz-pilot-project-automated-ridesharing-service-3400x1440.jpeg,0.532876647002027,0.5296945621560161,0.003182084846010902
"the cathay airlines cathays 7477 plane taxis at the terminal on oct 7, 2016",https://cdn1.i-scmp.com/sites/default/files/styles/1200x800/public/images/methode/2016/04/12/fa2ffdf8-004c-11e6-a9b2-800cbf78bba6_1280x720.jpg?itok=VUK5E4cx,0.36171201455745194,0.3906547374926876,-0.028942722935235643
taxi cab logo,https://images-platform.99static.com/BHB061xg6KrGb8M0fEzJe5W_NVM=/87x59:874x846/600x600/99designs-contests-attachments/39/39048/attachment_39048203,0.6825288636723498,0.7029259061273899,-0.02039704245504015
the front of a taxi at the intersection,http://thedailynewscc.demo.our-hometown.com/wp-content/uploads/images/2013-01-24/loc-0124-cs-Taxi-service-1-e1359042140616.jpg,0.6272669000762989,0.7375210369760198,-0.11025413689972086
the number plate on an old taxi car in india stock images,https://thumbs.dreamstime.com/b/west-bengal-license-plate-ambassador-car-west-bengal-license-plate-ambassador-car-which-used-as-taxi-streets-108624971.jpg,0.5282754716429064,0.5951841857181409,-0.06690871407523447
"a mirage fighter jet taxiing down the runway at raf display at the royal festival in crawley, england military",https://i.pinimg.com/originals/1a/0d/97/1a0d97ca6086acc255c38d006eb2edfc.jpg,0.262064244463652,0.2659472009302879,-0.0038829564666358896
a line of taxis with a yellow cab sign in the front,http://www.greenlinecab.com/uploads/yua8R3l4/767x0_1140x0/britain-19228_1920.jpg,0.6836589892093944,0.6398292279509761,0.04382976125841831
"yellow taxi sign on the top of a white car, in front of an urban building stock photos",https://thumbs.dreamstime.com/b/black-yellow-checker-taxi-white-car-background-green-fence-black-yellow-checker-taxi-white-car-background-179329102.jpg,0.6318725327633512,0.6229977676413431,0.008874765122008133
the military helicopters are taxiing out at night in beijing,https://imgcdn.cna.com.tw/Eng/WebEngPhotos/1024/2020/20200102/2048x1679_809054199214.jpg,0.33683703772997814,0.447481174473261,-0.11064413674328288
the alfa coupe in taxi driver,https://secureservercdn.net/45.40.149.159/agi.572.myftpupload.com/wp-content/uploads/2019/06/cropped-Make-the-Car-the-Star.jpg,0.5055905499863916,0.4759552494705531,0.029635300515838514
"a taxi car on the phone screen, yellow background royalty illustration stock illustration",https://thumbs.dreamstime.com/b/smartphone-application-taxi-service-online-searching-calling-booking-cab-smartphone-application-taxi-service-111456745.jpg,0.6818426365607702,0.5875818712775285,0.09426076528324168
the plane is taxiing on the runway at the airport,https://i2-prod.business-live.co.uk/incoming/article17965037.ece/ALTERNATES/s615/0_File-Picture-Aviation-Manchester-Airport.jpg,0.40887818225809586,0.42635120799727466,-0.017473025739178805
tuk tuk taxi is an unusual style of transportation that transports tourists in the philippines,https://thumbs.dreamstime.com/b/tricycle-running-street-cebu-philippines-74558653.jpg,0.43772928894654384,0.4899828867161552,-0.05225359776961136
a yellow taxi cab parked next to other cars,https://ak9.picdn.net/shutterstock/videos/26415959/thumb/1.jpg,0.721966009449782,0.5644529093915912,0.15751310005819075
a woman is working on a phone with a taxi driver,https://thumb1.shutterstock.com/display_pic_with_logo/1362817/428028727/stock-vector-order-a-taxi-through-the-app-on-your-phone-vector-illustration-of-a-flat-design-428028727.jpg,0.49697715708170326,0.5834733293078426,-0.08649617222613931
a taxi and driver with the words written on it's side in english,http://l7.alamy.com/zooms/c364e16e0cfa4d1d8e9d828825bdec4b/two-men-and-their-yellow-taxi-on-a-road-in-gambia-africa-cxg5ha.jpg,0.6611573798500144,0.6748682923110229,-0.013710912461008418
the view from a water taxi on the water,https://ak4.picdn.net/shutterstock/videos/20326594/thumb/4.jpg,0.40409595683356275,0.45390504401807813,-0.04980908718451538
taxi at night in the district,http://l7.alamy.com/zooms/13c446d2d16a4e53b086a5977a019e0e/a-taxi-in-the-shibuya-district-of-tokyo-japan-hg8d4c.jpg,0.5382205990949903,0.6789914118137009,-0.14077081271871061
the taxi on a dirt road in front of the railway station,http://l7.alamy.com/zooms/a0e197eba1de4fb9aca68cc7f7b7767c/raksha-are-the-local-transport-around-most-sudanese-towns-ba1add.jpg,0.5361742828182139,0.5890911100333764,-0.052916827215162554
tow truck on the road with red car and yellow taxi,https://thumb1.shutterstock.com/display_pic_with_logo/3019874/706390378/stock-vector-tow-truck-for-transportation-faulty-cars-the-evacuation-of-the-car-vector-illustration-logo-706390378.jpg,0.5480710897551279,0.5313290247692611,0.016742064985866723
a man and a woman sit in a yellow taxi,http://digitalspyuk.cdnds.net/13/30/768x512/gallery_soaps-neighbours-ajay-rani-kapoor-leave-ramsay-street.jpg,0.643867847189474,0.5701405470337811,0.07372730015569284
a man standing in front of a car with a taxi,https://ak4.picdn.net/shutterstock/videos/33344944/thumb/1.jpg?i10c=img.resize(height:160),0.5892080206995577,0.6016419348936883,-0.012433914194130646
taxi driver because freaking poster,"https://ih1.redbubble.net/image.662352348.5072/poster,504x498,f8f8f8-pad,600x600,f8f8f8.u5.jpg",0.49306706116220667,0.5351621665808394,-0.042095105418632706
the broadway buildings in times square with taxi,https://freshairarchive.org/sites/default/files/styles/square_800/public/2019-06/Broadway%20signs%20from%20the%20street%20LARGE.jpg?itok=k2qVReoQ,0.5593715999214808,0.5784502446022118,-0.01907864468073106
the taxi cab is waiting to go by,https://desenio.co.uk/bilder/artiklar/11326.jpg,0.5786761586511264,0.6159969483030555,-0.03732078965192909
car and taxi stickers,https://media.istockphoto.com/vectors/cartoon-set-with-a-boy-driving-a-car-and-cars-digital-scrapbooking-vector-id1161383549?b=1&k=6&m=1161383549&s=612x612&h=y8zeZs18zBXAx7n5hjuMgPHrbIkIrDjb-QrtcwiFB1Y=,0.6044382899658326,0.5924095742068621,0.012028715758970465
"an old taxi car driving through the pedestrian crossing in the downtown tokyo district, japan",https://images.robertharding.com/preview/RM/RH/HORIZONTAL/851-820.jpg,0.4963490808667205,0.5518307560344032,-0.05548167516768271
