caption,url,pos_sims,neg_sims,score
"a man rides a colorfully painted auto rickshaw in peshawar, pakistan",https://s-media-cache-ak0.pinimg.com/originals/37/11/59/37115911966037f1cc81e3ba6376acff.jpg,0.6074433975712021,0.6104329900129137,-0.002989592441711597
auto rickshaw icon digital red,https://us.123rf.com/450wm/ylivdesign/ylivdesign1710/ylivdesign171004227/87679510-stock-vector-thailand-three-wheel-native-taxi-icon-digital-red-for-any-design-isolated-on-white-vector-illustrati.jpg?ver=6,0.6574187867984111,0.6656567706943047,-0.008237983895893586
an auto rickshaw parked in front of a colorful poster in a shopping area,https://d2trlit7krf5cb.cloudfront.net/files/2074/cities-on-the-move-2-tuk-tuks-navin-rawanchaikul-rirkrit-tiravanija-museum-for-moderne-kunst.1024x0.jpg,0.6512599093780091,0.7312327349497332,-0.07997282557172403
auto rickshaws on the street in india,https://thumbs.dreamstime.com/b/chaotic-tuk-tuk-traffic-colombo-sri-lanka-december-tuks-one-causes-jams-city-gas-works-junction-87647622.jpg,0.6766874090387721,0.7074518886330186,-0.03076447959424644
an auto rickshaw is going down the street in india,http://www.michelemontonati.net/wp-content/uploads/2017/12/2017_12_14-11-43-32--760x400.jpg,0.6827132382356789,0.7137574352725744,-0.031044197036895538
a dog and three kittens outside a small auto rickshaw,http://static.flickr.com/2133/2524381259_93b8e8da8a.jpg,0.5468133859997557,0.5580906432500962,-0.011277257250340456
auto rickshaws in the traffic of streets,https://images.picxy.com/cache/2020/3/5/e61d9bb4d10f40e4389f0b0a8d1e891f.jpg,0.7065444238432083,0.761172958694766,-0.05462853485155772
"an auto rickshaw carrying two passengers in front of a store on the side of the road, with colorful",https://images.robertharding.com/preview/RM/RH/HORIZONTAL/851-383.jpg,0.6426642524204889,0.678680679673421,-0.03601642725293219
"a row of three wheel auto rickshaw parked on the street of kolkata, india",https://thumbs.dreamstime.com/b/taxi-stand-roadside-asia-39959262.jpg,0.6529407721726957,0.6291019889993879,0.023838783173307898
"a parking lot with many auto rickshaws in the city of kolkata, india",https://thumbs.dreamstime.com/b/mumbai-thane-india-august-tuk-rickshaw-waiting-main-square-one-major-cities-indian-state-maharashtra-130214916.jpg,0.6177603579807927,0.6469233362764212,-0.029162978295628528
a man sits in the auto rickshaw at a station,https://static01.nyt.com/images/2015/06/28/business/28-BEEF-JP4/28-BEEF-JP4-articleLarge.jpg?quality=75&auto=webp&disable=upscale,0.6214636543730226,0.6251401110618744,-0.003676456688851748
two men on an auto rickshaw in india,http://www.traveladventures.org/countries/india/images/cycle-rickshaw-riders14.jpg,0.6213580857673667,0.6739086283600083,-0.05255054259264158
an auto rickshaw drives down the street in a blurry shot,http://l7.alamy.com/zooms/d6c6e98ad00d49cca340ccb0bde3e5ac/a-tuk-tuk-passing-along-a-road-in-bangkok-get1cj.jpg,0.6801909649905472,0.706804855272449,-0.026613890281901753
"a man riding an auto rickshaw through a street in delhi, india",https://images.robertharding.com/preview/RF/CI/HORIZONTAL/857-47307.jpg,0.5902971076852674,0.6178068033749758,-0.027509695689708402
women in red dress in an auto rickshaw with a roof closed,http://l7.alamy.com/zooms/542f65c409ce4d56baab0552e0fde0b1/an-overloaded-auto-rickshaw-drives-through-the-town-of-tiruvannamalai-j88n0a.jpg,0.6341395556648357,0.6255824472040483,0.008557108460787388
an auto rickshaw parked in front of a temple,https://i0.wp.com/travelynnfamily.com/wp-content/uploads/2017/06/dsc02387.jpg?fit=1024%2C424&ssl=1,0.6900635860487222,0.7205351414962549,-0.03047155544753266
an auto rickshaw is shown as the camera pans away from a car driving along a road,https://images.squarespace-cdn.com/content/v1/51198916e4b084d1d0b0c148/1544617752955-T2J59RAODX6TXLO3PL0V/ke17ZwdGBToddI8pDm48kCKTt8a7LIDpOpilsEC_saVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxFQeYc9AMcCGY71BmvEdhAIaaLAyxFvKUn9AKlVkDbDFq7WtuuMv1RCPXSlNxNJhc/image-asset.jpeg,0.6909121999498129,0.6845982880576632,0.006313911892149693
an auto rickshaw with passenger profile moving on a busy road in india,https://image.shutterstock.com/image-photo/new-delhi-2018-back-view-600w-1257658894.jpg,0.6452145038421271,0.703362238444242,-0.058147734602114864
a man stands next to an auto rickshaw in delhi,https://santorinidave.com/wp-content/uploads/2019/06/jaipur-umaid-bhawan-neighborhood-17.jpg,0.6074520214670684,0.6271450488370071,-0.01969302736993861
auto rickshaws waiting to be shipped in the philippines,https://media-cdn.tripadvisor.com/media/photo-s/03/b6/1a/88/vista-residence-bangkok.jpg,0.5698536928136261,0.574908542536782,-0.005054849723155952
two men on an electric auto rickshaw in the street,https://media.gettyimages.com/photos/passengers-riding-an-auto-rickshaw-on-rama-1-road-picture-id665421674?s=612x612,0.6178667589411162,0.6512678253717619,-0.033401066430645665
"an auto rickshaw in dhaka, bangladesh",https://www.lostwithpurpose.com/wp-content/uploads/2018/03/DSC01610.jpg,0.6749340708068914,0.6902580480413946,-0.015323977234503183
an auto rickshaw on a city street in mexico,https://thumbs.dreamstime.com/b/moto-parked-street-three-wheeled-taxi-road-neighborhood-puerto-lopez-ecuador-175468243.jpg,0.6442670017853787,0.6690991449472827,-0.024832143161904074
a row of auto rickshaws with text overlay that reads 5 reasons why the rickshaw run in,https://s24841.pcdn.co/wp-content/uploads/2015/07/rickshaw-run-india.jpg,0.5532102850161222,0.5689308625381805,-0.015720577522058243
an auto rickshaw with two tigers in the passenger seat,"https://ih1.redbubble.net/image.1086790888.9985/poster,504x498,f8f8f8-pad,600x600,f8f8f8.jpg",0.6672251234931826,0.6847228730604406,-0.017497749567257914
"small auto rickshaws parked on the street of bangkok, thailand",https://thumbs.dreamstime.com/b/tuk-tuks-street-khaosan-road-bangkok-thailand-march-very-popular-backpackers-has-reached-landmark-39738313.jpg,0.5765811192996106,0.5923708497435072,-0.015789730443896532
"a person in india's state of maharashtra, riding an auto rickshaw on the streets of jaipur",https://images.robertharding.com/preview/RM/RH/HORIZONTAL/817-200382.jpg,0.6120361085670553,0.6093791296810287,0.002656978886026562
three friends posing in front of an auto rickshaw on the streets of the city,https://th.thgim.com/life-and-style/travel/sfeaoi/article25492634.ece/alternates/FREE_435/kimptuktuk4,0.5899207458027791,0.589211462612792,0.0007092831899870866
auto rickshaws moving along the streets at night,http://l7.alamy.com/zooms/2db32fd4524a4ece8480be6102b277ee/rickshaws-and-motorcyclists-travel-through-the-streets-at-nighttime-j4a227.jpg,0.6607370848822021,0.7043848495189011,-0.04364776463669906
auto rickshaw on a rainy day,https://storage.googleapis.com/picxystatic/cache/2019/7/17/50f6ea78b21d6c0400e137a92a24cdb3.jpg,0.701998084800601,0.7171259349458142,-0.015127850145213229
"a auto rickshaw is parked in the street of karachi, pakistan",https://i.dawn.com/primary/2019/08/5d52c1c99f3d6.jpg,0.6249176281196197,0.6654156930265499,-0.0404980649069302
two men riding an auto rickshaw on the road,https://thumbs.dreamstime.com/b/three-wheeled-tuk-tuk-taxi-bangkok-street-27175083.jpg,0.6043686303868967,0.6538839170118764,-0.049515286624979726
"a street scene with auto rickshaws and motor bike ricks in old delhi, india",https://thumbs.dreamstime.com/b/jodhpur-india-circa-march-rickshaw-cab-streets-jodhpur-rickshaw-cab-streets-jodhpur-135542474.jpg,0.5754032273216408,0.6304916258685663,-0.05508839854692549
the top of an indian auto rickshaw in yellow and green stock photography,https://thumbs.dreamstime.com/b/auto-rickshaw-parked-road-yellow-green-color-121493213.jpg,0.7247040238794983,0.6228825882560162,0.10182143562348211
a woman is taking a picture with her friend while sitting in an auto rickshaw at night,http://l7.alamy.com/zooms/c7edbb24220b42758ddfd543c688da3c/people-watch-football-on-television-in-the-street-in-chiang-mai-in-bghbmw.jpg,0.491196974592388,0.5444731329609283,-0.05327615836854027
"colorful auto rickshaw on street in bangkok, thailand",https://thumbs.dreamstime.com/b/bangkok-thailand-jan-tuk-tuk-auto-rickshaw-bangkok-chinatown-tuk-tuk-auto-rickshaw-bangkok-chinatown-109695934.jpg,0.6125020129224469,0.6497129838049837,-0.037210970882536776
a green and yellow auto rickshaw,https://cakeandlace.com/wp-content/uploads/2017/12/tuk-tuk-3.jpg,0.9182480438481281,0.7635823463570419,0.15466569749108616
"an electric auto rickshaw on the streets in kandal, tamil a blue car with the logo of india",https://thumbs.dreamstime.com/b/rickshaw-driving-town-ambo-ethiopia-intentional-motion-blur-133173148.jpg,0.6372407473769506,0.6459678499194352,-0.008727102542484655
a man in a hat walks towards the camera with an auto rickshaw on a street in india,https://static01.nyt.com/images/2018/12/23/travel/23frugal-indiatips2/23frugal-indiatips2-articleLarge.jpg?quality=75&auto=webp&disable=upscale,0.5793955374727744,0.5963198514011954,-0.016924313928420975
two men on the roof of a auto rickshaw on the road with traffic and trees in the background,https://thumbs.dreamstime.com/b/traffic-streets-india-agra-india-november-traffic-streets-india-large-indian-families-travel-one-small-car-142574042.jpg,0.6219574721923242,0.6012914944503416,0.020665977741982644
an auto rickshaw selling vegetables in the market,http://l7.alamy.com/zooms/2ff864083d6f4e9ea9eceefa97c6497b/auto-rickshaw-carrying-goods-to-an-indian-street-market-in-puttaparthi-be7tkk.jpg,0.6654755734605516,0.8238032936767338,-0.15832772021618213
an indian auto rickshaw parked outside of a hotel,http://www.newlove-makeup.com/wp-content/uploads/2016/01/Zone-Auto-519x600.jpg,0.6814206474395083,0.7225034057314814,-0.041082758291973165
a man is reading the newspaper while sitting in the backseat of a auto rickshaw,http://l7.alamy.com/zooms/fc336be3a90143ab9ae25f34739c3c6a/man-reading-a-newspaper-inside-auto-rickshaw-in-tanjoresouth-indiaasia-dg7xmf.jpg,0.5643630228447389,0.5722915161847257,-0.007928493339986797
the driver in an auto rickshaw is driving his small truck,https://i.pinimg.com/originals/b7/1b/22/b71b22038cd3c8c48cbd0c25dd753ec9.jpg,0.6594766693717271,0.6606072463344389,-0.0011305769627117934
an auto rickshaw in india stock illustration,https://media.gettyimages.com/illustrations/auto-rickshaw-near-a-war-memorial-india-gate-new-delhi-india-illustration-id170883759,0.6832403801507237,0.6679142024183387,0.015326177732385093
a man riding an auto rickshaw in thailand stock photography,https://thumbs.dreamstime.com/b/bangkok-thailand-jan-traditional-taxi-tricycle-carries-passenger-large-load-fully-loaded-tuk-tuk-rides-streets-118552133.jpg,0.5512416778354489,0.5490266645203714,0.002215013315077452
an auto rickshaw at a vehicle show,https://gumlet.assettype.com/thequint%2F2017-12%2F98e815dd-94a2-4388-888e-f73d62dff595%2FMVIMG_20171223_123248.jpg?auto=format%2Ccompress&w=640&dpr=2.6,0.7172867329075255,0.7236973172537867,-0.006410584346261183
"the streets in old delhi are lined with motor rickshaws, auto rickshaw and pedestrians in india",https://t1.thpservices.com/previewimage/gallil/a9ecd80140ea9cea43f9dc938e68cf0c/y8g-1956030.jpg,0.5396959478630584,0.6058327440919316,-0.06613679622887314
"an auto rickshaw in the city of kolkata, bangladesh",http://www.dailytravelphotos.com/images/2009/091201_delhi_india_cycle_rickshaw_motion_pan_MG_7514.jpg,0.6940448880466094,0.6894506425639585,0.0045942454826508605
tuk tuk motorcycle is the auto rickshaws of india stock illustration,https://thumbs.dreamstime.com/b/vector-graphic-traditional-taxi-indonesia-known-as-bajaj-bajai-78657932.jpg,0.5865123412958414,0.5577822342256176,0.02873010707022383
people in rickshaws and auto rickshaws at jalor bus station in delhi,https://gumlet.assettype.com/thequint%2F2018-04%2F24cb5c0d-3e49-4bf6-ac70-f8f61ee574f7%2FLifeline_Express_10.jpg?auto=format%2Ccompress&w=640&dpr=2.6,0.5639474291319203,0.644295484394972,-0.08034805526305167
three children standing near an auto rickshaw,http://static.flickr.com/1437/1329559602_583e6ad3e6.jpg,0.5905695280927953,0.568208936050553,0.022360592042242278
"many electric rickshaws and taxis parked in rows at an auto rickshaw yard in allahabad, pakistan",https://etimg.etb2bimg.com/photo/69901261.cms,0.5655156394010569,0.594760723740732,-0.029245084339675098
a small auto rickshaw moving along a street,http://l7.alamy.com/zooms/f0f41c29a22f4336bef2ad5d60e9e61b/a-speeding-rickshaw-on-an-indian-road-g5572b.jpg,0.7116897709202796,0.7170837599984232,-0.005393989078143591
an auto rickshaw speeding fast in the streets,http://c8.alamy.com/comp/G5572B/a-speeding-rickshaw-on-an-indian-road-G5572B.jpg,0.7174863267530011,0.7573569517258754,-0.0398706249728743
yellow auto rickshaw parked outside a small village in the countryside,http://l7.alamy.com/zooms/f9c6c115e6594188943afb7f4d72414e/indian-rickshaw-outside-a-rural-village-house-andhra-pradesh-india-bxa4h5.jpg,0.7276096652441182,0.6328061724520435,0.09480349279207467
men waiting to take an auto rickshaw to a market,http://l7.alamy.com/zooms/a4566d4e08a046af8d6f0f9d18ccc7d2/local-sleeping-on-top-of-a-rickshaw-parked-in-the-streets-of-agra-an3pk1.jpg,0.5690373938188407,0.7151753291112245,-0.14613793529238384
auto rickshaws in a parking lot,https://storage.googleapis.com/picxystatic/cache/2019/5/27/b4d69d343b1b3e4133daf2c7b2b2eea1.jpg,0.6828871246052326,0.7144233293037572,-0.031536204698524584
an auto rickshaw on a white background,http://l7.alamy.com/zooms/06a487d17aab4808b019cee28e8523ed/close-up-of-an-auto-rickshaw-india-d38te1.jpg,0.8452963236040636,0.7059561297008914,0.1393401939031722
"red ancient rickshaws, classic passenger taxi, ancient auto rickshaw for tourists, rickshaws of",https://gd2.alicdn.com/imgextra/i2/2591725550/TB26KCydstnpuFjSZFKXXalFFXa_!!2591725550.jpg,0.6312748545550972,0.5716613442794576,0.05961351027563966
a smiling woman sitting in the back of an auto rickshaw talking on her cell phone,https://freebirdtravelblog.files.wordpress.com/2014/03/long-neck-telephone.jpg,0.5102725824137369,0.5317491809907832,-0.021476598577046313
"bangkok, thailand april 11, 2015 a man drives an auto rickshaw through the streets of bangkok",https://image.shutterstock.com/image-photo/bayombong-nueva-vizcaya-philippines-take-600w-793002154.jpg,0.5486712632306765,0.5662183595737557,-0.01754709634307916
a man driving an auto rickshaw on the road in bangalore,https://docplayer.net/docs-images/68/59355895/images/95-0.jpg,0.6133675613876107,0.6193171182601623,-0.005949556872551609
a man rides an auto rickshaw through the city streets,http://s3-us-west-2.amazonaws.com/lndr-landorcom-assets-prd/app/uploads/2018/01/24122200/Bangalore_Flickr-User-Spiros-Vathos-e1516825409634-1160x678.jpg?w=760&fit=max,0.6724618863439259,0.6580819681181443,0.014379918225781552
auto rickshaw with its driver waiting for customers in front of a petrol station,http://www.family-travel-secrets.com/wp-content/uploads/2016/11/IMG_2051-1024x682.jpg,0.6372455655920665,0.6684250711740112,-0.03117950558194471
an auto rickshaw is shown with wheels attached,https://cpimg.tistatic.com/03485841/b/4/Garv-435-D-Diesel-Auto-Rickshaw.jpg,0.7555492140417615,0.7212132985721498,0.03433591546961168
an old timey type auto rickshaw and its elaborate wheels,https://www.mfnl.nl/Nieuwsbrief/NB123/Images/NB123Rickshaw10.jpg,0.6899906016748846,0.6979508203116105,-0.007960218636725913
a woman on a auto rickshaw,http://l7.alamy.com/zooms/ee55a874292f4970afbb42174cbda7e8/rickshaw-driver-sunita-chaudhry-sits-in-her-vehicle-and-smiles-on-d477f1.jpg,0.6856908630308595,0.6874701201682387,-0.0017792571373792532
"indian auto rickshaw icon, flat style a picture of indian auto rickshaw icon in flat style on a",https://thumbs.dreamstime.com/b/thailand-three-wheel-native-taxi-icon-flat-style-white-background-81982888.jpg,0.630445010079258,0.5684710080766942,0.061974002002563866
two men riding an auto rickshaw outside a restaurant in samoa,https://gallery.indiatvnews.com/22837.jpg,0.501727758466237,0.5381264030628891,-0.0363986445966521
two auto rickshaws with driver in karachi,https://www.thebetterindia.com/wp-content/uploads/2016/05/Untitled-design-11-1.jpg,0.608231141037736,0.6006665805661974,0.007564560471538639
a man driving an auto rickshaw with people in the back,http://lh6.googleusercontent.com/-FSMsMFvZGWM/U1PJwjeYMDI/AAAAAAAAAtA/NThc8DOt3Ms/DSC00338.JPG?imgmax=640,0.6846557679096719,0.7798692213537418,-0.09521345344406995
a man riding on the back of an auto rickshaw,https://thumb9.shutterstock.com/display_pic_with_logo/1205003/190040276/stock-vector-illustration-of-a-cheerful-man-driving-a-tricycle-isolated-background-190040276.jpg,0.6904006876842905,0.6849153411326225,0.005485346551667991
an auto rickshaw at the crosswalk,https://dtravelsroundnew.files.wordpress.com/2012/08/img_1615.jpg?w=760,0.7096093658645826,0.7432610396605243,-0.033651673795941695
